outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1309,31,0.003935133475001636,0.012528564733857966,0.7534504670028674,0.14405483877957054,0.41444228264755045,0.7281502092763571,16.8378260580488
Y_gdp_growth_wb,World Bank,growth,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1325,31,-0.0017227060641451936,0.011044551347941096,0.8760504313577432,-0.08038215332318169,0.33076727383081145,0.8079920342814995,17.054391872007884
Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1025,25,-0.005085190325672118,0.012046832302046517,0.6729385528095122,0.03010625603517584,0.3629989672021731,0.9339011721083875,12.8100476995376
Y_inflation,"CPI, cumulative log",inflation,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1221,29,0.20064766580098842,0.1272759775161472,0.1149158888521103,5.795393753212243,4.923336832181926,0.2391447357759303,15.522475176029065
Y_unemployment,Unemployment rate,unemployment,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,939,28,-0.3887823366119558,0.30900520628085804,0.20832881207668635,-7.375134749067642,7.636584987338952,0.33416255599023503,15.53752730176989
Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1193,27,1.3375678596128795,1.9012710522950846,0.4817364495970235,88.7511194367692,106.15270595646437,0.4031153835034455,15.241225205722285
Y_top10_share,Top-10% income share,top10,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1239,29,0.09394545689453981,0.3549332594885187,0.7912522485692107,1.014646736724822,10.229510287521274,0.9209888417961863,17.930484916308107
Y_gini_disp,Disposable,gini,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1083,27,0.11458080715902572,0.14567887029307255,0.43155702931761575,3.2560176400675513,4.085991484729886,0.4255246016116877,17.433687989253375
Y_gini_mkt,Market,gini,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1083,27,0.07178382638637502,0.1416767376757697,0.6123840371027645,1.0129649035047317,3.3053215609362785,0.7592507324946218,19.30654089837217
Y_debt,Debt / GDP,fiscal,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1289,31,1.8425480724057686,3.6983909205227508,0.6183412310234135,59.21243146146594,119.4373251464892,0.6200626673407068,14.730738061001272
Y_deficit,Deficit / GDP,fiscal,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1141,27,-0.3851055474553917,0.8737719734398953,0.6594018250718339,-7.035597830353511,21.41823308484484,0.7425439414490616,18.096488799030514
Y_checks_balances,Checks & balances,institutions,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1321,31,0.01594211876665908,0.011193434088341633,0.15437746961198873,0.461990470381281,0.5047945062209079,0.36008400537622853,15.197462002798199
Y_jucon,Judicial constraints,institutions,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1345,31,0.011003163236140376,0.010300087507017608,0.285403607375728,0.4455421965137124,0.5247178139633933,0.39582109012083433,13.164739852724061
Y_legcon,Legislative constraints,institutions,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1321,31,0.020206267360946342,0.015804878175970243,0.2010791908262141,0.6253564111780203,0.7507231000027068,0.40484167254543346,14.633190556257288
Y_hos_power,HOS,exec_power,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1345,31,0.0035124501278167948,0.010240530236415198,0.731602261390424,0.20153799297621094,0.3484380494764443,0.5629913331786365,17.247936691355758
Y_hog_power,HOG,exec_power,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,705,18,-0.02210948674093811,0.011324264314841756,0.05089080541381809,-1.6721405547516468,2.4625007878928407,0.4971114833699314,19.793040733734426
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1345,31,0.0187923242308561,0.019354983152283355,0.3315833837980812,0.6123036184448611,0.6752456787823388,0.36451974726810243,17.948111995564606
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w1_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,32,0.03459998457889292,0.1801274640644511,1345,31,-0.013479385801696976,0.016512046861796564,0.41430772964368595,-0.40765162888467277,0.5592480778628243,0.46604565580250973,17.107872859488868
