outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,398,167,-0.14776695324927747,0.07156678582282426,0.0389474120411284,4.7769311410791175,8.539927834778053,0.5759130896543341,19.89170384557361
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,398,166,-0.08172640073115577,0.05381128936028897,0.12882307261562673,2.786457909321529,5.430274233518976,0.6078576449236897,20.723412732583853
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,305,123,-0.10210557165952884,0.04947581722571719,0.039041706181285045,1.9507927001410703,2.7423819342349276,0.47686753034733714,20.03908073613694
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,355,150,0.015679776148299074,0.5207568038108995,0.9759796489698173,0.8711619451594257,19.068577069204274,0.9635607343292741,21.750487273677034
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,287,137,-0.6176303274099513,0.9795009373658352,0.528330786375578,12207.060199287229,60265.56656810973,0.8394832759404126,27.582401474581143
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,369,154,-1.2940787857507958,4.936762167839197,0.7932203879699118,69.28064350558788,2819.6304723160106,0.9803972915087843,15.28872500122506
Y_top10_share,Top-10% income share,top10,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,364,150,-0.10981044848146027,0.7710304004372556,0.8867479595538614,-0.2646245191261176,66.75664715161842,0.9968371799022938,24.89017514374233
Y_gini_disp,Disposable,gini,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,309,134,0.522499722761481,0.4052490792691898,0.1972834479178139,-29.374180544572,75.18208879028016,0.6960137043351553,22.17999495372862
Y_gini_mkt,Market,gini,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,309,134,-0.007559903200565167,0.5365787253527265,0.988758908605266,0.6624547053106233,26.489536965502563,0.9800484510958283,21.09931109280123
Y_debt,Debt / GDP,fiscal,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,385,161,5.8974642764757785,24.580923022124235,0.8103919849142491,-163.75211350779247,1054.8934521100139,0.8766392488562745,23.65901639007889
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,319,140,1.9299184972695247,2.4481504993758763,0.4305113444875468,-347.48842537072807,1223.0775845449773,0.7763261759299737,16.267844761389597
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,398,166,0.04178217425227535,0.05015184713981391,0.4047807953081733,-1.5509544506515371,5.457422400277712,0.7762634335179592,25.774958107689972
Y_jucon,Judicial constraints,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,408,170,0.05376056366314928,0.03825210214730941,0.15989413676358044,-2.762700193460731,5.8984726083530425,0.6395160688057973,20.066708638826935
Y_legcon,Legislative constraints,institutions,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,398,166,0.024857905468781877,0.0708337816539242,0.725638677424916,-0.5493426150756564,4.895167916423546,0.9106478586419002,25.574962198917852
Y_hos_power,HOS,exec_power,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,408,170,-0.06068695862254704,0.02891579448286775,0.03583914294405659,2.6484299537987637,7.01424270060111,0.7057434511643337,21.066445858695943
Y_hog_power,HOG,exec_power,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,155,70,0.04233403037094232,0.0535487008543105,0.4291945890256076,-0.7358429368428974,52.57667862815966,0.9888334796491693,35.5940044360395
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w3_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,408,170,-0.02085158370333104,0.6046180448732421,408,170,-0.022566377967079783,0.020712364978322434,0.2759280005466285,-0.001782363935147635,2.68009116527336,0.9994693760498954,23.778650916074483
