window,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
1,polyarchy_decline,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1216,326,0.00590447410112023,0.0470701516406023,0.9001753189766664,46.303249445768635,275.776578970493,0.866660917905194,17.386235858689
1,polyarchy_decline,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,907,296,0.05825943959463542,0.22170204714308897,0.7927181502359255,-16.984672545054092,72.44630587786118,0.8146395444993115,19.567691704920872
1,polyarchy_decline,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1186,324,-2.1799843074399656,2.1200490190720265,0.3038225054705288,-2732.3135684468675,8911.456275255641,0.7591426364358946,16.729038899159576
1,polyarchy_decline,Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1228,347,-0.2824841107888447,0.18907444618149388,0.13516609744939576,45.20956072754653,209.5084461191987,0.8291524364458278,19.352039692580643
1,polyarchy_decline,Y_gini_disp,Disposable,gini,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1090,309,-0.07165594941882136,0.07063167156778136,0.31034342850965413,-22.25071046851204,588.1916421098917,0.969824010277099,20.15980170680884
1,polyarchy_decline,Y_gini_mkt,Market,gini,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1090,309,0.062648389336247,0.07870869336552645,0.4260595849383292,9.40174289763845,378.94649846515006,0.980206345707424,19.78146325735061
1,polyarchy_decline,Y_debt,Debt / GDP,fiscal,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1281,348,0.18345124683282732,2.6880084796741497,0.9455882044775678,137.2340761137644,587.8116619453161,0.8153995171340593,21.15879453139288
1,polyarchy_decline,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1126,320,-0.6029896510334993,1.2678029347853277,0.6343466871534862,117.28681208044594,330.09442229637597,0.7223551796068463,20.549434488604124
1,polyarchy_decline,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1315,356,-0.00462016561041622,0.00864624670052341,0.5930959101047736,-39.203442726823894,238.64245131267393,0.8695131637287938,21.59182424645063
1,polyarchy_decline,Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1343,362,-0.00373360463135729,0.5895767412119834,1343,362,-0.00710760049501896,0.00701243591522879,0.31078758221064995,-1.3056668295520168,36.05054018371909,0.971108790818134,20.164053245528233
