outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1314,73,0.017156047284145284,0.02448848974357109,0.48356768355087193,34.904496300832314,1067.8526977205224,0.9739244931712419,14.260426703903784
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1307,73,0.005018730849665046,0.021841336750657223,0.818261712928028,52.635405878239375,400.64784486287994,0.895478081395594,14.862399219417034
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,921,57,0.02022600976203298,0.026521512675303147,0.44568614488952174,-0.9783065748099189,1.8413366713971568,0.5952092492901944,16.745733497823412
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1174,60,-0.222272060949192,0.23770160398586676,0.3497426392077889,-19.641292774199062,61.95567365756463,0.7512271392733884,18.16101767422101
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,788,63,1.2133532659689878,0.6533836918449262,0.06330685366965097,47.919410760707535,162.35215441008992,0.7678737794290164,16.194610445326084
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1133,65,-0.8168582798520396,3.8345772698999365,0.8313079802980872,-158.74854343694815,950.4489528504809,0.8673505377775821,16.794464061032375
Y_top10_share,Top-10% income share,top10,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1165,69,-0.8258038273915371,0.5079506803362317,0.10400158817576488,-390.1168595586744,2309.6328564027967,0.865868532099099,16.930760449458298
Y_gini_disp,Disposable,gini,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1001,63,-0.04441019736447489,0.3139563519823794,0.8875117613381054,-7.731122649058553,34.47317707383948,0.8225512080282036,17.555350163574502
Y_gini_mkt,Market,gini,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1001,63,0.11710046636340773,0.3107163552667761,0.7062683188642913,5.2186607821895254,38.37082689330165,0.8918165768785096,16.906263294796467
Y_debt,Debt / GDP,fiscal,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1235,67,-3.2361742149572645,6.460317610108799,0.6164195914033108,-593.0948047863382,2685.1441453503066,0.8251858223875149,15.065585498435762
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1049,61,-0.18891612722912612,1.124045805030234,0.8665297857110075,98.88812299033766,854.838916769133,0.9079058264267899,15.187016737852852
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1287,71,0.005304599493923055,0.016849896381482855,0.7529021506954311,1.1450981012803494,2.7046581783270325,0.6720180556256499,14.952917722735053
Y_jucon,Judicial constraints,institutions,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1333,73,0.01223037369214319,0.01921897510679412,0.5245354760403895,2.645889402575591,219.251009655015,0.9903714784849307,13.540667390972988
Y_legcon,Legislative constraints,institutions,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1287,71,0.014290297885304115,0.023689993129582605,0.5463617764280109,1.4993333403998146,3.5053667067303986,0.668851270382834,15.568651228697279
Y_hos_power,HOS,exec_power,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,-0.0396848342321936,0.015741918995211535,0.011703333568028055,-14.21511070475692,667.0276122266229,0.9829974671377207,12.986578377392098
Y_hog_power,HOG,exec_power,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,663,46,0.012445310041677158,0.014814503698830106,0.4008657365516878,0.4510169356694766,1.5849169595453452,0.7759749918803727,17.704320811798258
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,-0.042568690666075715,0.033578451614285285,0.2048914065543907,-1081741814.0838928,14333993889.381588,0.9398432473368684,14.346965913924919
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.03128493124800697,0.032159518517885455,0.3306503688512249,81.23079576689044,2802.8504521560712,0.9768793494159854,13.989934253366789
Y_polyarchy,Electoral (polyarchy),vdem_high,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.02309359944232404,0.019098091631301713,0.22658225605395613,-0.15594662185164943,382.45616834614606,0.9996746623306536,13.152415330058943
Y_libdem,Liberal,vdem_high,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1333,73,0.012748958358588611,0.017029125031132544,0.4540645088094476,1.6077062509699127,197.3776933745532,0.9935010396073319,13.151679153113426
Y_partipdem,Participatory,vdem_high,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1332,73,0.01570809918079683,0.012851584187639138,0.22160573502215491,18.771532818529636,558.2667447557166,0.9731764527815516,13.545244757483225
Y_delibdem,Deliberative,vdem_high,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.01584036081822833,0.02041729896305156,0.43784914353267984,1.2896033701601306,251.32816517213524,0.9959059498853053,13.360673025969797
Y_egaldem,Egalitarian,vdem_high,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.01848008539901892,0.013170908813939236,0.16058740054064563,4.427002154697245,283.5406269256988,0.9875429027519567,13.16635666454296
Y_elecoff,Elected officials,vdem_electoral,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.0370956838330066,0.03455662934870143,0.2830579699637505,22109.650577446773,219724.8473615937,0.9198487362781447,14.379405675713375
Y_frefair,Clean elections,vdem_electoral,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.02918980133663686,0.027791378495287455,0.293571663242361,-13.65677936350438,334.90170576359856,0.9674725030493649,12.564566260669984
Y_frassoc,Association,vdem_electoral,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.04531017183161551,0.024646881187741436,0.06600739562873385,1285.9725888119615,14670.897994175906,0.9301511562122332,14.465878016522378
Y_suffr,Suffrage,vdem_electoral,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,-0.0011532198933321741,0.002435166938107315,0.635807191821868,-0.29344775039424276,45.27405553006056,0.9948284776497115,13.07211288680146
Y_freexp,Expression & alt. info,vdem_electoral,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.03610955130852433,0.025431979358327812,0.1556518654132548,1786.8289512365855,21102.816316813867,0.9325217315018342,14.430550927883461
Y_cl_rol,Rule of law,vdem_liberal,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.011706911609669059,0.02009017483801462,0.5600829826526994,50185.005458675994,645833.7403050311,0.9380621074226666,14.340167823597708
Y_cspart,Civil society,vdem_particip,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.0303239359175357,0.022397166963843158,0.17576242027470312,107.05781739547658,1669.6269461351096,0.948874039010068,14.032935449758364
Y_dd,Direct democracy,vdem_particip,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.032858309363923734,0.014286180143952092,0.02144784317871004,39.35340558055261,242.18161750577158,0.8709157283897819,15.420153698643585
Y_locelec,Local elections,vdem_particip,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1319,73,0.004584317257444986,0.028945560136110705,0.8741595654273449,14.757542400090962,95.97700232104626,0.8777980003306968,16.70681290989994
Y_regelec,Regional elections,vdem_particip,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1332,73,0.06335881314938098,0.02540471442935266,0.012632017369435743,34.17771560165845,1261.7260390029207,0.9783894948759453,13.142073075161354
Y_delib,Deliberation,vdem_egal_delib,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.026406171070465945,0.027036022800969964,0.32871609060251455,56.68662589378243,1895.6722178589314,0.9761442704092353,14.11433362517907
Y_eqprotec,Equal protection,vdem_egal_delib,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.016272321393077847,0.010813456474547184,0.1323699841162341,65.49731079490972,427.4159863818931,0.878208857828513,17.63887471084093
Y_eqaccess,Equal access,vdem_egal_delib,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.033035690483279916,0.013707944554212094,0.015953974756362784,79.80593722074141,498.4717765014792,0.8728013438381454,16.84161170995463
Y_eqdr,Equal distribution,vdem_egal_delib,instr-antiplural_w5_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,76,-0.010557539366713664,0.8319554489966878,1334,73,0.029514667942171932,0.009822427945471002,0.0026573450325154072,130.42876553703746,846.0281002702965,0.8774788521190309,17.52167676381213
