spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-econleft_w8_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1190,416,-0.007837257277136762,0.024059277285551177,0.7446151559453706,21.2461168524157
