outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,594,0.11774006101053772,0.05732524794975294,0.039985820123704975,-0.6939370689306648,0.5533112690873596,0.2097863462342691,25.426458310492944
Y_gdp_growth_wb,World Bank,growth,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,618,0.11741217730598812,0.04738518199363984,0.013218604948349243,-0.8457909387473002,0.7071309934576782,0.2316621962119394,24.02272269299344
Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,479,0.09744441150616068,0.04098948527874737,0.017439772902009702,-2.5660376607852022,8.847681302202048,0.7717980724841308,24.288830524857914
Y_inflation,"CPI, cumulative log",inflation,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,560,0.09784416674986723,0.151802018893946,0.5192180964321331,0.1654255662139638,0.8997144732008364,0.8541197422601582,26.994693819187027
Y_unemployment,Unemployment rate,unemployment,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,482,-1.233747273507912,0.7123345400175798,0.0832775991571796,8.769476056542477,7.738989482891692,0.2571490903040387,23.56448733453666
Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,545,-3.727895992942659,5.344400898905208,0.4854692947532805,125.73608789864483,210.14111111008327,0.5496122807612672,17.982330192167293
Y_top10_share,Top-10% income share,top10,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,578,0.43528867003161786,1.0554447022518822,0.6800301025442617,-4.982028891901299,8.6786713233774,0.5659310336896943,28.070123380455705
Y_gini_disp,Disposable,gini,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,482,0.2556745886287431,0.5148291686070919,0.6194568728504265,-2.033056552622138,6.00314973255506,0.7348621290714663,21.86054698459424
Y_gini_mkt,Market,gini,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,482,0.30168250516353834,0.4683461074014072,0.5194818249207737,-1.5330107779373796,3.8413367374490908,0.6898323187007511,26.961178208411678
Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,593,-14.266298415141243,28.11994021239802,0.6119180745587186,80.5322206322777,174.84188289398637,0.6450854089753872,29.04288099044647
Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,512,-0.5620257567478523,2.326518098884779,0.8091104458117931,-5.603723389553384,19.928271622344496,0.7785611068840597,35.456733466133564
Y_checks_balances,Checks & balances,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,627,0.05639847322801403,0.029556187777521593,0.056368188067471334,-0.3820715529415232,0.2510380230161044,0.12801738334678117,24.750957919579253
Y_jucon,Judicial constraints,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.031314661281249656,0.028570417138957176,0.2730560427357012,-0.22588065080674152,0.2590457468101829,0.3832236256907052,21.25547554423337
Y_legcon,Legislative constraints,institutions,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,627,0.06630410441617972,0.03822553247816322,0.0828205095189176,-0.47142915202144386,0.36443885931443865,0.1958121158598422,22.46926446543222
Y_hos_power,HOS,exec_power,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.005669030907318453,0.021669801647237082,0.7936223435655544,-0.040073235728256024,0.15995992583359053,0.8021848768793406,23.41879153455515
Y_hog_power,HOG,exec_power,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,279,-0.020650920825957653,0.02457825172609535,0.4007900151689893,0.0701349075545109,0.091572359303034,0.44373816112448106,15.047472976203405
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,-0.027782090231045983,0.034817411551150916,0.4249072287211019,0.18159106251720195,0.2850666267721992,0.5241165691236431,23.08664467635539
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illib0p508,backsliding_Nyr,672,-0.10613928097052427,0.24219098102738648,641,0.02073289184520811,0.037783380359112946,0.5831904363865268,-0.13698224655912491,0.2804221638230771,0.6252057775505167,23.378059951878864
