subset,subset_label,window,treatment,outcome,outcome_label,panel,n_elections,first_stage_coef,first_stage_se,first_stage_pval,n_first_stage,n_outcome,rd_estimate,rd_se,rd_pval,rd_ci_lo,rd_ci_hi,bandwidth,late_estimate,late_se,late_pval,late_ci_lo,late_ci_hi
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_debt,Public debt and deficit: Debt / GDP,fiscal,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,770,1.8175210092787557,7.820591396996577,0.8162258028783596,-13.510556466638317,17.14559848519583,18.86725088043078,1926.415325132563,13087.301461580762,0.8829762985663817,-23724.224194384133,27577.054844649258
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,690,1.6085318876003287,1.2990201039543752,0.2156176005412996,-0.9375007313437227,4.15456450654438,21.943882291484186,436.5990090688706,2715.1261943301824,0.8722489766845246,-4884.950545299585,5758.148563437326
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_checks_balances,Executive constraints: Checks & balances,institutions,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,789,-6.598150068770729e-4,0.014967713167671539,0.9648386000666836,-0.029995993746439208,0.028676363732685062,20.315223852403342,-0.34057563684411396,3.17960427479288,0.9146996623007873,-6.572485500527754,5.891334226839526
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_jucon,Executive constraints: Judicial constraints,institutions,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.014688733510111789,0.02102790871890047,0.48484257951719423,-0.05590267726935248,0.026525210249128905,21.35210727331621,-4.983895985134932,36.0189408918645,0.889948989845497,-75.57972289446636,65.61193092419649
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_legcon,Executive constraints: Legislative constraints,institutions,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,789,-0.014181119451533143,0.021160740516427145,0.5027546675735053,-0.05565540874992784,0.027293169846861552,21.049100978724418,-1.8411110910880146,10.059826025260957,0.8547853107149872,-21.558007791338206,17.87578560916218
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_hos_power,Executive power (ET): HOS,exec_power,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.006472695542494416,0.016057661901428526,0.6868814393329961,-0.03794513454521528,0.024999743460226445,17.13999598921002,-2.635735362416459,10.536734902959097,0.802473469450263,-23.287356286862423,18.015885562029506
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_hog_power,Executive power (ET): HOG,exec_power,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,428,0.025974609199451576,0.015688870653261022,0.09780136550148545,-0.004775012239047409,0.05672423063795056,25.45550420035658,-0.5665563705379812,9.602957509688258,0.9529536112487984,-19.388007234595406,18.254894493519444
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,0.006222088547633147,0.021671288193519794,0.7740265057974471,-0.036252855810253726,0.04869703290552002,18.421450475877617,3.3354455703361627,28.42148068737503,0.9065775517668545,-52.369632964219576,59.0405241048919
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,0.0021158836409550675,0.021420084483213395,0.9213126632413908,-0.03986671049194843,0.044098477773858565,15.504976012608974,-0.6602090039726669,22.011465551220613,0.9760719431736952,-43.80188873130914,42.481470723363806
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.016625425955058164,0.02426768212681119,0.49329026051360714,-0.06418920891187446,0.030938357001758128,20.634230816791515,-5.890411449933383,40.711811869468,0.88495913770576,-85.68409645946092,73.90327355959415
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.01592044157112282,0.020299857530433247,0.432885388957605,-0.05570743122206617,0.023866548079820537,20.483296761641338,-6.803113718982804,48.87308946177617,0.8892924372705655,-102.5926088772681,88.9863814393025
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.013937172598478962,0.015827587634760113,0.37855492088682374,-0.04495867432476027,0.017084329127802347,23.567743595003012,-1.6119827800353126,9.088719147359216,0.8592249719029325,-19.42554497445896,16.201579414388334
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.014345558125125031,0.022046041789536702,0.5152343430349597,-0.057555006034281916,0.028863889784031857,20.15346920732093,-6.144609530421212,51.199288057263374,0.9044723954231556,-106.4933701567491,94.20415109590668
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.014795309255448908,0.013944135586279188,0.2886709530792402,-0.042125312800099415,0.012534694289201603,23.783483112998336,-3.8053537720619763,26.72810588677999,0.8867855903384874,-56.19147868512374,48.580771140999786
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.05712929084289019,0.05648360471881447,0.31181000358090466,-0.16783512180876314,0.05357654012298278,16.96002169267196,-7.74494936512086,31.94479574095199,0.8084331049027857,-70.35559851087524,54.86569978063353
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.025510551272702173,0.04006588332106878,0.5243104625914501,-0.104038239590781,0.05301713704537665,22.07821522103229,-4.203850579369499,19.54330419697915,0.829685929240543,-42.508022944359105,34.1003217856201
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.035547394591501774,0.02311107141714875,0.12402146182496136,-0.08084426221324638,0.00974947303024283,22.31965231272808,-6.254894069455927,32.5938945508001,0.8478175163772157,-70.13775350492043,57.62796536600857
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,0.012035420421400777,0.013605996860387624,0.3763900292739738,-0.014631843398724007,0.038702684241525565,14.999852694037372,10.155327544376519,35.74452423133255,0.7763271392621212,-59.90265259355451,80.21330768230754
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.02629778083003891,0.021633939943211795,0.22414502517886678,-0.06869952396243652,0.016103962302358697,20.101004439963077,-8.460195907415851,59.5543156846463,0.8870338090946355,-125.1845097732514,108.2641179584197
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.026450109379654658,0.020390748283004335,0.19457535879473908,-0.06641524163216508,0.013515022872855772,20.973948754695513,-5.669465837444596,31.036524591395377,0.8550563521755433,-66.49993624187123,55.16100456698204
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.015426692917359947,0.019445160009104255,0.4275776707625319,-0.05353850620882282,0.02268512037410293,23.869704478788332,-0.5096441130953063,4.316989853174534,0.9060237345121736,-8.970788746942247,7.951500520751634
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.0074180095702328155,0.013521370355398075,0.5832705540445671,-0.033919408488440585,0.019083389347974954,20.723701919636387,-0.672299089913047,1.7677958224684647,0.7037200741987966,-4.1371152339716,2.792517054145506
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,798,-0.014961160451603204,0.025630727226901674,0.5594089098613424,-0.06519646271390064,0.03527414181069423,25.357698573303377,-1.1667766316396613,7.103843276195169,0.8695376242216031,-15.090053604799213,12.756500341519889
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.046258458376505204,0.03830667475972905,0.2272080114224426,-0.12133816127306364,0.028821244520053232,17.326958643722744,-8.744679461209737,32.98110129378651,0.7908999729863373,-73.38645016749865,55.897091245079174
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.022176058295479143,0.026813120871458276,0.40820308526749904,-0.07472880951665657,0.03037669292569829,19.762833839654586,-8.635461255649332,60.28598316081929,0.8860993690364325,-126.79381702344327,109.5228945121446
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.0033769008284525066,0.011485478171786249,0.7687465768260572,-0.025888024390374492,0.01913422273346948,14.413418239351401,-1.8118624249632815,9.001791916513659,0.8404812255703796,-19.455050377653833,15.831325527727271
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.012369385823240295,0.013953391876697552,0.37535958332487984,-0.039717531363741246,0.014978759717260651,18.693563907791237,-7.153209290040852,46.24154279132802,0.8770639231343774,-97.7849677506115,83.4785491705298
right,Anti-pluralist party is the more RIGHT-wing of the top 2,3,backsliding_Nyr,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,822,0.02261661716011612,0.04882619536011428,0.6432162680334652,822,809,-0.0053881118349612955,0.009472474694087294,0.5694798209541344,-0.02395382107983945,0.01317759740991686,16.96812428042708,-1.5449476455456983,7.14147877198967,0.8287270834234797,-15.54198883500278,12.452093543911381
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_gdp_growth,GDP per capita growth: PWT,growth,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,491,-0.0721143654750871,0.06957086631854364,0.2999410416924033,-0.2084707578326833,0.0642420268825091,15.968770778021979,-0.8322960839468867,1.1076755059925645,0.45241809568947094,-3.003300182249493,1.3387080143557197
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,497,-0.007568737669674086,0.05090876101689764,0.8818119859460346,-0.10734807576035012,0.09221060042100195,15.74273320270618,-0.18652202857406192,0.6950803918788682,0.7884330170737421,-1.5488545630166302,1.1758105058685064
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_gdp_growth_imf,GDP per capita growth: IMF WEO,growth,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,370,-0.023788209533214727,0.047982590772127784,0.6200584504128746,-0.1178323593315091,0.07025594026507964,23.936170141391614,-0.04723924966170166,0.9951866032646637,0.962140448518193,-1.997769149957193,1.9032906506337899
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_inflation,Inflation,inflation,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,433,0.04503819199995507,0.30806107894027074,0.8837643710182475,-0.558750427761526,0.6488268117614361,15.642629408956292,0.05231646448968698,4.0121646498202646,0.9895963102041728,-7.811381749202787,7.916014678182161
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_unemployment,Unemployment,unemployment,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,368,1.0729074068796145,1.5500871587792504,0.4888372284455147,-1.9652075972257357,4.1110224109849645,17.812378785263217,18.331795909581103,34.40068479164113,0.5941094262524814,-49.092307325550266,85.75589914471247
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_trade_pct_gdp,Trade openness,trade,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,460,-8.720474954753065,5.699632031271795,0.12601508096501973,-19.89154846117665,2.45059855167052,13.854062216395223,-86.01258104123156,81.93903163017075,0.2938494432689141,-246.61013196445447,74.58496988199136
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,470,-2.0157327513033017,1.330744722268601,0.12983816697497333,-4.623944479566516,0.5924789769599124,21.629963682088906,-30.88263220876347,29.486032963722508,0.2949313725625298,-88.6741948646204,26.908930447093457
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_gini_disp,Income inequality (Gini): Disposable,gini,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,401,0.6672658388555055,0.5893251752606107,0.25752762634136606,-0.48779027983804624,1.8223219575490572,18.329470522494027,6.519528629619264,8.164201925013483,0.42455102162275254,-9.482013105919737,22.521070365158263
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_gini_mkt,Income inequality (Gini): Market,gini,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,401,0.8725636879584596,0.5527702917069761,0.11444423417385094,-0.2108461755109129,1.955973551427832,21.723934650410378,9.26072223644976,9.417976623589736,0.3254584610906963,-9.198172753026258,27.71961722592578
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_debt,Public debt and deficit: Debt / GDP,fiscal,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,479,-2.600084463622492,7.172016259001593,0.7169546123723894,-16.6569780278013,11.456809100556317,16.542328484704413,-41.72410094581983,109.5577419125784,0.7033210921873896,-256.4533293220078,173.00512743036813
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_deficit,Public debt and deficit: Deficit / GDP,fiscal,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,411,3.0105015102073835,2.2359225659468542,0.17816556939460437,-1.3718261912688332,7.3928292116836,20.008908243053025,23.13992618712987,27.77555965539153,0.4047861522538814,-31.299170387881265,77.57902276214101
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_checks_balances,Executive constraints: Checks & balances,institutions,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,494,-0.010939906752929017,0.032818845392040746,0.7388759736569868,-0.07526366173551716,0.05338384822965913,16.177988075212316,-0.28443146290663324,0.4291044441233361,0.5074272509237497,-1.1254607189944519,0.5565977931811853
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_jucon,Executive constraints: Judicial constraints,institutions,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.02069730649868985,0.033792556861127504,0.5402194186113616,-0.08692950089202163,0.045534887894641926,19.633990536397846,-0.40789827991522604,0.5455041911382833,0.45461370769758774,-1.4770668479619147,0.6612702881314627
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_legcon,Executive constraints: Legislative constraints,institutions,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,494,0.005950079116700476,0.039586995910642714,0.8805248712957527,-0.07163900712429361,0.08353916535769457,17.046948513519958,-0.31898249639597487,0.46201416169615,0.48993190073753895,-1.2245136136678936,0.5865486208759438
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_hos_power,Executive power (ET): HOS,exec_power,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,0.029570863511077763,0.019416145161477504,0.1277577463674097,-0.008484081724019762,0.06762580874617528,15.52573099851164,0.35129509667738673,0.33095946901617446,0.2884879583343821,-0.2973735429368149,0.9999637362915883
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_hog_power,Executive power (ET): HOG,exec_power,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,255,-0.00859676910028562,0.017313408980990187,0.6195147359918762,-0.04253042715263869,0.02533688895206745,22.285777466587348,0.050360362557975984,0.17412344157629575,0.7724113543698955,-0.2909153117957278,0.3916360369116798
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_hos_power_vdem,Executive power (V-Dem): HOS (v2ex_hosw),exec_power_alt,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.01728822935911551,0.009837525722560457,0.07885378020612711,-0.03656942547232037,0.0019929667540893523,10.829460119962055,-0.07998339501939379,0.09663369779223922,0.4078422753110744,-0.26938196238511036,0.10941517234632277
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_hog_power_vdem,Executive power (V-Dem): HOG (v2ex_hogw),exec_power_alt,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,0.024210949585486002,0.014165077787396238,0.08741392677172365,-0.0035520927160189314,0.051973991886990936,9.855543771119889,0.1282321639205744,0.13386594860136766,0.3381057584713927,-0.13414027409439616,0.39060460193554497
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_polyarchy,V-Dem high-level democracy indices: Electoral (polyarchy),vdem_high,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.01568678210690155,0.02679579063649366,0.558265586050888,-0.06820556669170472,0.03683200247790161,18.3607387012022,-0.24359925728233753,0.4220608965458223,0.5638272300947438,-1.0708234137948347,0.5836248992301596
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_libdem,V-Dem high-level democracy indices: Liberal,vdem_high,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.014263307296298612,0.02790232041358859,0.6092200245972844,-0.06895085039202897,0.040424235799431746,19.762182085518564,-0.22672848655238947,0.48646216825413685,0.6411608881472053,-1.1801768161717614,0.7267198430669826
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_partipdem,V-Dem high-level democracy indices: Participatory,vdem_high,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,506,-0.012558896388663865,0.018783019722221444,0.5037313297949846,-0.04937293856512341,0.02425514578779568,21.679612044722827,-0.11146763573573523,0.27328876347805486,0.6833654978471664,-0.6471037695322079,0.4241684980607374
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_delibdem,V-Dem high-level democracy indices: Deliberative,vdem_high,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.013694140717262882,0.027936441296764647,0.6240000501193788,-0.068448559515139007,0.04106027808061325,19.877795030152203,-0.2158643648703525,0.40144326176664263,0.5907698635583758,-1.0026786997692572,0.5709499700285521
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_egaldem,V-Dem high-level democracy indices: Egalitarian,vdem_high,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.013559014434759879,0.01805406183600102,0.4526388555603409,-0.04894432540798095,0.021826296538461198,19.85461439064021,-0.13897738853833985,0.2392789241762892,0.5613634537051269,-0.6079554621833569,0.33000068510667724
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_elecoff,V-Dem mid-level: electoral component: Elected officials,vdem_electoral,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.055213411057552966,0.0474686869377238,0.2447668725512957,-0.14825032784889847,0.03782350573379255,15.112379265931253,-0.8422476710097833,0.8196226704949957,0.3041360636023342,-2.448678586092514,0.7641832440729477
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_frefair,V-Dem mid-level: electoral component: Clean elections,vdem_electoral,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.041984990212105944,0.039497683979303325,0.2877939824914798,-0.11939902828428511,0.035429047860073226,16.05248257771806,-0.4713297304595172,0.6292956174683141,0.45386935689057856,-1.7047264763263072,0.7620670154072728
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_frassoc,V-Dem mid-level: electoral component: Association,vdem_electoral,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.009267234992510722,0.02139174174059635,0.6648581888535678,-0.05119427837066172,0.03265980838564028,16.65994999678915,-0.14222496738845164,0.2567009764837492,0.5795451836683636,-0.6453496360928632,0.3608997013159599
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_suffr,V-Dem mid-level: electoral component: Suffrage,vdem_electoral,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.0022271847527343866,0.001382460841219246,0.10717336299616209,-0.0049367582115610546,4.823887060922808e-4,9.345046685287302,-0.035256344397734805,0.021873521597360966,0.10699947458396228,-0.07812765894362131,0.007614970148151705
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_freexp,V-Dem mid-level: electoral component: Expression & alt. info,vdem_electoral,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.019384674129755614,0.02879085301238574,0.5007610304384784,-0.07581370911821816,0.03704436085870694,20.175801033849524,-0.35991154786230467,0.5117284057572623,0.4818530310609753,-1.3628807930126376,0.6430576972880282
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_cl_rol,V-Dem mid-level: liberal component (see also Executive constraints),vdem_liberal,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.015841041603047862,0.024478148888410132,0.5175346681921488,-0.06381733183254086,0.03213524862644514,19.247260819610336,-0.27022422954165104,0.42299996416010727,0.5229348180127373,-1.0992889247571946,0.5588404656738926
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_cspart,V-Dem mid-level: participatory component: Civil society,vdem_particip,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.024685204501010714,0.024200401985230525,0.3077128913753016,-0.07211712080345414,0.02274671180143272,15.75845241769082,-0.3021411265112989,0.3793863512075931,0.4258028919004401,-1.0457247111042451,0.4414424580816474
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_dd,V-Dem mid-level: participatory component: Direct democracy,vdem_particip,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,0.01917898028951289,0.02431247174436374,0.43019759143555153,-0.02847258870458773,0.06683054928361351,22.32047644344798,0.2997755745629267,0.5028002368740591,0.5510335572831682,-0.6856947811284367,1.2852459302542902
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_locelec,V-Dem mid-level: participatory component: Local elections,vdem_particip,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,502,-0.027503232666632675,0.018786737242940735,0.1432019571643014,-0.06432456104981382,0.009318095716548465,13.509805548155313,-0.23826139520187817,0.28297470416269316,0.3997944924147015,-0.7928816238966331,0.31635883349287675
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_regelec,V-Dem mid-level: participatory component: Regional elections,vdem_particip,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,506,-0.0581298534848014,0.04229785167717342,0.16934918315725686,-0.14103211939547838,0.024772412425875592,24.843093545184832,-0.38084252419606646,0.6469259408896804,0.5560654182075018,-1.6487940690045275,0.8871090206123946
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_delib,V-Dem mid-level: deliberative and egalitarian components: Deliberation,vdem_egal_delib,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.03403002323112872,0.037362561671871845,0.3623979124779071,-0.10725929847815414,0.039199252015896704,15.527084545182857,-0.3813551095377214,0.5454372813652762,0.48444381970765266,-1.4503925368391024,0.6876823177636595
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_eqprotec,V-Dem mid-level: deliberative and egalitarian components: Equal protection,vdem_egal_delib,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,0.0022865196311885006,0.01844765046283072,0.9013577242512953,-0.033870210875343365,0.03844325013772036,15.57616701610685,0.008305481011211379,0.2432355401932323,0.97276085745509,-0.4684274175276685,0.4850383795500912
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_eqaccess,V-Dem mid-level: deliberative and egalitarian components: Equal access,vdem_egal_delib,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.004040093404183142,0.015586620951360368,0.795478889080028,-0.034589309109526886,0.0265091223011606,16.498926339118075,-0.04628260617284522,0.18121047894719147,0.7984079918359106,-0.4014486185305941,0.3088834061849036
left,Anti-pluralist party is the more LEFT-wing of the top 2,3,backsliding_Nyr,Y_eqdr,V-Dem mid-level: deliberative and egalitarian components: Equal distribution,vdem_egal_delib,517,0.09988785088396304,0.05435585200652945,0.0661117731614499,517,507,-0.008630688675721332,0.020725772669101132,0.6771004925384865,-0.049252456658924124,0.03199107930748146,17.62175068637652,-0.09979735642058755,0.34260169226040166,0.770827504747692,-0.7712843342934496,0.5716896214522745
right,Anti-pluralist party is the more RIGHT-wing of the top 2,4,backsliding_Nyr,Y_gdp_growth,GDP per capita growth: PWT,growth,822,-0.05529119837366854,0.06069037918877388,0.36227572788421875,822,756,-0.029725869432124588,0.0218603181870362,0.173890199589448,-0.07257130576930146,0.013119566905052275,21.623458132131958,0.473688646319292,2.8554905835615374,0.8682459113467398,-5.122970055654582,6.070347348293165
right,Anti-pluralist party is the more RIGHT-wing of the top 2,4,backsliding_Nyr,Y_gdp_growth_wb,GDP per capita growth: World Bank,growth,822,-0.05529119837366854,0.06069037918877388,0.36227572788421875,822,771,-0.05010434397124205,0.022124094820981995,0.023531355201336538,-0.09346677301091588,-0.00674191493156822,17.91964623135499,0.590144565852563,0.9214757530783888,0.5218903692765469,-1.2159147228080023,2.3962038545131286
