outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,501,-0.11733602594933915,0.08375847394723923,0.16124833582964973,-1.8784062949865095,4.40898196000007,0.6700781009212828,18.793565793549824
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,511,-0.08434006174905473,0.07327357733423417,0.249720028362189,-1.0892901089631164,3.5142846881528693,0.7565908494652256,17.9400700597578
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,381,-0.14565578655953546,0.06619301559002523,0.02777352166177895,-1.4335268387752862,5.437154423038286,0.7920466397116809,19.36910625030306
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,438,0.6700582020668695,0.6102450187597238,0.2721979266476242,-7.449216720144847,234.58096647667438,0.9746670997169051,22.723254092810834
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,366,-0.7980219703999045,1.2262923364605947,0.5152014409538104,-3.0980292973920838,25.730871574246688,0.9041652952076721,20.31117545381185
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,454,4.690642185756394,6.7289450089118565,0.48575001431429354,-107.62173828876828,222.2364484733593,0.628196520097241,18.178455011945196
Y_top10_share,Top-10% income share,top10,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,458,-0.6520719705460715,1.2368403198092748,0.5980492328223743,-12.999971411416848,72.02667028186156,0.8567692373139688,19.992870937207726
Y_gini_disp,Disposable,gini,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,363,1.4359232222685852,0.8422378763682629,0.08821487770194693,-84.9047286426734,95.63121993115315,0.37462960024819014,26.598156136701792
Y_gini_mkt,Market,gini,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,363,0.6291257835959495,0.7495961816183648,0.40130868580865475,-86.35110325587105,155.99742622852708,0.5798924347669534,22.674941105719846
Y_debt,Debt / GDP,fiscal,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,486,-4.736294857894542,34.42069739368657,0.8905563971710453,2077.13755855755,7189.072623887039,0.7726350728132532,26.412298504145994
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,388,-0.04241209611521707,2.8034925823972707,0.9879298179215176,-20.721926017465663,138.7359112418098,0.8812676944059383,21.22922741506484
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,520,0.07544116438354115,0.05841862300458443,0.19656883939240707,-13.213068456362015,38.7633928946621,0.7332055148116693,28.1735993477897
Y_jucon,Judicial constraints,institutions,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,541,0.06539756858231764,0.058535056672558185,0.26389273073567,-10.40576407174823,60.86942661743887,0.8642613293915323,32.72840995217021
Y_legcon,Legislative constraints,institutions,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,520,0.050674077648597014,0.07896882437961725,0.5210697734199068,-11.93797555170693,33.947971569962775,0.7250969767700326,28.79312684948485
Y_hos_power,HOS,exec_power,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,541,-0.05387080816800435,0.050109733068393454,0.28234930897988897,-1.283709610945258,4.478955943937412,0.7744116323554535,18.387095161407895
Y_hog_power,HOG,exec_power,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,214,-0.003382934779933358,0.05237838468497536,0.9485032604984832,0.8682059352339246,4.514726993588402,0.8475030659872438,24.537700649704643
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,541,0.02512657262727158,0.0841628710073116,0.7652857100273337,-0.19731396638525128,3.3744424099976262,0.95337182245498,21.513856973709522
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w10_trt-polyarchy_gapany_illib0p6,polyarchy_decline,541,0.06537288186133287,0.31702510530358985,541,-0.025679455860874077,0.08877110936684075,0.7723692766567432,0.2858047923034166,3.731539393282657,0.9389483947123614,22.375993335270238
