spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-popul_w7_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1347,201,0.026707678485278413,0.06787783858827982,0.6939747127411449,17.931552955876054
