outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,1079,178,-0.006545035221896117,0.033830549708102654,0.8465946307770554,0.016886015057866792,0.6363241336842675,0.9788291707563477,20.757174486888427
Y_gdp_growth_wb,World Bank,growth,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,1113,192,0.008799982054717964,0.03301100440042725,0.7897946905620239,0.1322803333812032,0.7357800440080974,0.8573233679556397,19.803995103109287
Y_gdp_growth_imf,IMF WEO,growth,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,838,153,-0.024590652870060237,0.028284419151080716,0.384624925513933,95.92362055834079,752.5286803467995,0.8985696888838512,24.41013039212529
Y_inflation,"CPI, cumulative log",inflation,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,1006,174,-0.07103704293164059,0.24530237588806414,0.7721301430812629,-0.09124112125686423,12.164467148202178,0.9940154222567124,20.437517109657275
Y_unemployment,Unemployment rate,unemployment,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,762,172,0.5742263753686868,0.7814592690099222,0.4624534311804366,4.868024686965715,17.993884341070952,0.786746591635465,19.412675898775724
Y_trade_pct_gdp,Trade / GDP,trade,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,992,175,-5.699776728903194,3.9225123037767764,0.1461978240916812,-36.89376965006448,53.13847497259765,0.48749731837722965,15.685860897989564
Y_top10_share,Top-10% income share,top10,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,1025,182,-1.365467423823965,0.7201420842687958,0.05794571783485511,-12.104997075322686,16.50882583830596,0.4634096388977215,16.498214375410758
Y_gini_disp,Disposable,gini,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,839,140,0.09566283144242829,0.49812361710474945,0.8477058850043675,0.09744119080602598,17.01254440491685,0.9954300547410881,21.706043297010762
Y_gini_mkt,Market,gini,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,839,140,-0.032510558036047854,0.5319633658618312,0.9512681966961194,-1.7835949495871573,13.571193441168331,0.8954390634075883,19.870040764245456
Y_debt,Debt / GDP,fiscal,instr-econleft_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1343,221,0.04344909786291354,0.4628231502289462,1073,186,-19.908932957249757,12.620053591799303,0.11466597708602914,-166.2183851976631,379.67936367144256,0.6615412768041838,15.827905929770433
