spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.0016186978607298959,0.012713478770186842,0.8986860268262793,18.019067250786843
