spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w6_trt-ert_gapany_illibany_exclyr_pre,backsliding_Nyr,1347,107,-0.0215201503555405,0.055079358579276795,0.696010342501675,16.82379558118494
