spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-econleft_w10_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1129,385,-0.006956312353950592,0.024198926166296326,0.7737573084447267,27.131928994405794
