window,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
1,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1141,1.1001962823067295,0.8354505729117829,0.18787558828704684,-50.10401189745517,138.211206426581,0.7169651816277441,18.019911401642165
1,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1321,-0.00428665666136311,0.01199052902984612,0.7207148711192755,0.252659410266896,0.7481603050842529,0.7355835577984988,17.986594399469535
1,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1345,0.00438789137082169,0.01060308555958594,0.6789974737146658,-0.44729471456937486,0.7578668420771931,0.5550550645880792,15.6376077383503
1,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1321,-0.01830775577499237,0.01670779107991342,0.27318312014438667,1.227133597886196,2.2284317009354666,0.5818589556705487,17.28459112964752
1,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1345,-7.314305497977307e-4,0.01082449743109133,0.9461265210149457,0.029806040428907,0.7076866723336758,0.9664049766150804,17.566526912001834
1,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,705,0.01346159241729264,0.01358762870486739,0.3218202767264445,0.5920602287342792,1.1586959552797798,0.6093712439652832,17.873880338294203
1,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1345,-0.00816810204075653,0.01831310834195766,0.6555792704731069,-0.1907316745383407,0.6636081528876232,0.7737937265777426,23.794410011608633
1,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.01905341944736186,0.6013816967740881,1345,0.01455274303574197,0.01548870885963782,0.34743761223335384,-0.3731792860655302,0.6808959754496114,0.5836432047885638,20.563473638740327
1,backsliding_union_Nyr,Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1309,-0.00902477008541974,0.01113827704376143,0.41779748033839015,16.68662865736596,129.87465093731836,0.8977670926844437,23.27977898945435
1,backsliding_union_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1325,0.00502093933850035,0.01028145571395084,0.6253026097100192,-48.877587433202905,319.09276531301344,0.8782589052099231,23.27782317832991
1,backsliding_union_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1025,0.00419518160627826,0.01153671738298206,0.7161288147600475,-0.07518504830291214,0.6745178744885969,0.9112477203387834,18.968645755615253
1,backsliding_union_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1221,0.00621326112270648,0.13081711395980855,0.9621180920432324,0.4237409896759656,4.498809425820708,0.9249585585127652,16.948554660448487
1,backsliding_union_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,939,0.08025154420907284,0.3329900720370499,0.809552935975638,-0.23360117792535465,163.95428971899392,0.998863178813379,18.868362042297644
1,backsliding_union_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1193,-0.3066512423328622,1.879676429092092,0.8704078586757436,-15.776290470429078,103.62363072744876,0.8789928593558378,17.082716718836636
1,backsliding_union_Nyr,Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1239,-0.3957128881757156,0.36023307143523453,0.2719900227604715,23.65188173151509,56.02575197074631,0.6729075807079077,20.29718651566758
1,backsliding_union_Nyr,Y_gini_disp,Disposable,gini,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1083,0.08306427990633879,0.15194626043932993,0.5846062926352427,-7.7627432936843555,29.08428109268508,0.7895422208148282,18.630969668468904
1,backsliding_union_Nyr,Y_gini_mkt,Market,gini,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1083,0.04822128475809771,0.15311642011087231,0.7528131637700839,-2.828121693586449,8.630253211157699,0.7431395796762514,24.21165871375909
1,backsliding_union_Nyr,Y_debt,Debt / GDP,fiscal,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1289,-3.007159470266342,3.748425517995502,0.4224106579686762,-207.77181106942615,1793.1982602889366,0.9077582554234812,20.2677844957695
1,backsliding_union_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1141,1.1001962823067295,0.8354505729117829,0.18787558828704684,-112.961272608442,378.4102629744238,0.7653098612440744,20.28438649158421
1,backsliding_union_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1321,-0.00428665666136311,0.01199052902984612,0.7207148711192755,0.35764632795268536,6.613430556773534,0.9568723899572608,21.512532091401113
1,backsliding_union_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1345,0.00438789137082169,0.01060308555958594,0.6789974737146658,0.3625946792070996,0.916153185696688,0.6922676774980221,17.710721255027355
1,backsliding_union_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1321,-0.01830775577499237,0.01670779107991342,0.27318312014438667,-0.4874593083504184,14.348891467209851,0.9728995470703728,20.94554075506177
1,backsliding_union_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1345,-7.314305497977307e-4,0.01082449743109133,0.9461265210149457,-0.07102912914646753,0.7621397673291883,0.9257470688758584,17.554758429301323
1,backsliding_union_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,705,0.01346159241729264,0.01358762870486739,0.3218202767264445,0.3117975420899378,0.4842605717448649,0.5196641726417313,17.213930004621826
1,backsliding_union_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1345,-0.00816810204075653,0.01831310834195766,0.6555792704731069,-0.3865597914532939,2.5406293018879595,0.8790676842264954,19.870345971378324
1,backsliding_union_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.01173349204712131,0.7450200010769981,1345,0.01455274303574197,0.01548870885963782,0.34743761223335384,0.732932458578887,2.599539484024656,0.7779841206241814,18.17526336310272
1,polyarchy_decline,Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1309,-0.00902477008541974,0.01113827704376143,0.41779748033839015,-14.070644581717508,22.646165852658516,0.5343853552469097,13.515067210717907
1,polyarchy_decline,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1325,0.00502093933850035,0.01028145571395084,0.6253026097100192,0.6931698862140685,1.188767826673656,0.559826342470221,20.69948150940859
1,polyarchy_decline,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1025,0.00419518160627826,0.01153671738298206,0.7161288147600475,-8.21330861304452,18.25416378195955,0.6527525129806703,13.592632716185689
1,polyarchy_decline,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1221,0.00621326112270648,0.13081711395980855,0.9621180920432324,-0.42894756887205865,19.26945500957289,0.982240163064118,16.422160534667906
1,polyarchy_decline,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,939,0.08025154420907284,0.3329900720370499,0.809552935975638,5.571540428906927,48.139496400150435,0.9078606599191352,16.912295082580904
1,polyarchy_decline,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1193,-0.3066512423328622,1.879676429092092,0.8704078586757436,-34.4616458877768,286.7703484877536,0.9043472304377648,16.48749975134398
1,polyarchy_decline,Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.00161869786072989,0.8986860268262793,1239,-0.3957128881757156,0.36023307143523453,0.2719900227604715,-71.78130953284848,69.9206630345928,0.304603754920805,20.54898480511696
