outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,271,-0.06740912056923573,0.07318666898537543,0.3570204774444925,-0.288249102391374,0.31296375304768087,0.3570346028031608,22.276079769084397
Y_inflation,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,246,-0.04822896746157823,0.3542589146997863,0.8917102520628034,-0.09945912459197781,1.4889642512749137,0.9467428949542699,23.49236321407039
Y_unemployment,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,211,0.49461451963434,0.9140052117697358,0.5884037455115657,2.9003129117717483,4.466755714076506,0.5161374795483054,26.617557229757487
Y_trade_pct_gdp,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,246,-4.5061643913840825,5.174657147234767,0.38385566678265737,-54.6420481120798,51.05781963906345,0.2845295628944859,17.569434866681195
Y_top10_share,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,259,-1.3839713758245127,1.6920548069567765,0.41340087544688375,-6.085081626835371,7.190826603843364,0.39742534665379364,20.130271096797888
Y_gini_disp,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,225,0.6797151629452669,0.8184521059491028,0.40626257729344717,2.95831258800171,4.738498050102779,0.5324211258999031,22.489627355148777
Y_gini_mkt,baseline_scoregap_ge_2,309,0.19307645873296853,0.16760719138719785,225,0.08285354612941931,0.7773076607375706,0.9151139229953194,0.7481212996559987,3.8279907058909948,0.8450528408709225,19.54552784478652
Y_gdp_growth,high_illiberal_score,154,0.18905326107878598,0.4666907971242545,144,-0.10025048793205657,0.09195089020203635,0.27559810125412326,-0.8778809866069378,0.8429109631092109,0.2976494864811432,21.41878963292099
Y_inflation,high_illiberal_score,154,0.18905326107878598,0.4666907971242545,125,0.25406343750479987,0.21040554051237412,0.22724193649402777,1.0971851099465786,1.5136519816847454,0.4685381920603608,21.236597178837727
Y_unemployment,high_illiberal_score,154,0.18905326107878598,0.4666907971242545,110,-0.5755956645975702,2.322284798829712,0.804244677360559,3.593364178491079,7.887037402841379,0.6486749130909735,19.901420638890393
Y_trade_pct_gdp,high_illiberal_score,154,0.18905326107878598,0.4666907971242545,131,-10.088352722462574,5.752677470768878,0.0794854350095236,-74.43510784402352,84.61803003756314,0.37904345069870327,19.701571880136775
