outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gini_mkt,bermeo_Other/unclear,1207,0.019558089571343792,0.12597447765219502,868,0.7904220172377054,0.36809270724001447,0.031765829509467144,NA,NA,NA,6.025623409890232
Y_gdp_growth,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,1094,-0.0624110626250257,0.031713712079763014,0.049073562618318516,-16.37353892455679,28.0265918276692,0.5590760650043998,12.194392792024692
Y_inflation,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,1024,-0.10653370775220039,0.1949246599825034,0.5846962660893251,23.45398930713204,44.158658825821924,0.5953286832101928,12.5306450825583
Y_unemployment,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,764,0.33168193119845346,0.6015323753946855,0.5813629422295314,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,1003,-1.0896530331394345,2.975231316914643,0.714184914549508,-332.1152771144023,1165.6926724177292,0.7757145550054856,11.818013134843095
Y_top10_share,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,1035,-0.7964312637099786,0.5354759791817075,0.1369267994848283,-1177.7653124337935,9988.239786227017,0.9061348477951824,15.095882162587776
Y_gini_disp,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,876,0.6166006051427211,0.3250913949577908,0.057867642702058776,83.87920371260381,151.17583337273624,0.5790004651084651,16.300500488563774
Y_gini_mkt,bermeo_Open-ended coup,1221,0.007166879200580244,0.480358605689921,876,0.7992876552695274,0.3598555660118436,0.026341844925721655,85.67448269969594,146.32927385402297,0.558217571321317,15.105858050318897
Y_gdp_growth,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,1087,-0.06405963537666218,0.032049296727643235,0.04563168285983305,4.75946285388496,7.561179680806714,0.5290477149158228,15.730447545664951
Y_inflation,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,1023,-0.06995470689849315,0.20371020565216352,0.7312952617693045,4.24942366153763,28.848052093183263,0.8828923436129685,18.85486904256112
Y_unemployment,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,770,0.34820566360858135,0.5991356007587089,0.5611191060090044,-65.37769209384072,310.84496751378225,0.8334159720017456,21.79696524371491
Y_trade_pct_gdp,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,1001,1.3755577254646116,2.616529443848742,0.5990838635187024,61.01207395719553,227.9128360793146,0.788930899196513,12.5965511990002
Y_top10_share,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,1036,-0.791074781455787,0.5326690870172701,0.13751339789863035,125.12471272973016,370.4283852470349,0.7355261083802644,20.017444270935464
Y_gini_disp,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,875,0.7329096447881809,0.34084946744310135,0.03153589100675965,-51.22911356180521,105.90868977277493,0.6285915529471862,16.819696601069168
Y_gini_mkt,bermeo_Promissory coup,1214,-0.0010193113217102107,0.9263528323847299,875,0.8272558021139171,0.3715683470938986,0.025988114781372227,-34.61343621796975,42.92897382897894,0.42007251412016544,13.107265368076341
Y_gdp_growth,bermeo_Strategic harassment,NA,NA,NA,1078,-0.06489430457852832,0.03212506077313577,0.043377957480364195,NA,NA,NA,NA
Y_inflation,bermeo_Strategic harassment,NA,NA,NA,1014,-0.08773339764253307,0.19796915863189007,0.6576449479770986,NA,NA,NA,NA
Y_unemployment,bermeo_Strategic harassment,NA,NA,NA,761,0.3495421540752306,0.5975679054813283,0.5585871798116389,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Strategic harassment,NA,NA,NA,992,0.9347414561667442,2.605163722358824,0.7197422106099598,NA,NA,NA,NA
Y_top10_share,bermeo_Strategic harassment,NA,NA,NA,1027,-0.8353566411515088,0.5302417136820162,0.11515812118943713,NA,NA,NA,NA
Y_gini_disp,bermeo_Strategic harassment,NA,NA,NA,868,0.6635098684778549,0.3399959615033163,0.05099488749607511,NA,NA,NA,NA
Y_gini_mkt,bermeo_Strategic harassment,NA,NA,NA,868,0.7798908363099109,0.36971982863476216,0.0349091761429734,NA,NA,NA,NA
Y_gdp_growth,bermeo_Executive coup,NA,NA,NA,1079,-0.06428746427494367,0.03179404720631415,0.04317667411575491,NA,NA,NA,17.80279588356789
Y_inflation,bermeo_Executive coup,NA,NA,NA,1015,2.3020007122742658e-4,0.22266433989734263,0.9991751124131799,NA,NA,NA,17.54371939284939
Y_unemployment,bermeo_Executive coup,NA,NA,NA,759,0.3298017374779416,0.6020782017906333,0.5838482880525069,NA,NA,NA,14.970243472002569
Y_trade_pct_gdp,bermeo_Executive coup,NA,NA,NA,992,-0.05870156674123894,2.7400347120564135,0.9829077014929776,NA,NA,NA,20.770134070484538
Y_top10_share,bermeo_Executive coup,NA,NA,NA,1027,-0.8222097768429197,0.5352061254438197,0.12447736743027248,NA,NA,NA,23.95265975872434
Y_gini_disp,bermeo_Executive coup,NA,NA,NA,868,0.6582830240370304,0.3363113348585589,0.050304923896393565,NA,NA,NA,21.554815635499764
Y_gini_mkt,bermeo_Executive coup,NA,NA,NA,868,0.7819024651268207,0.3686156041110598,0.03390610586623724,NA,NA,NA,19.212410832233573
Y_gdp_growth,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,1079,-0.06480349547620583,0.03172998313354777,0.04111756162191728,NA,NA,NA,NA
Y_inflation,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,1015,-0.07600070153590266,0.20336167873757827,0.7086112720301578,NA,NA,NA,NA
Y_unemployment,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,762,0.32053686409714693,0.5931952827321891,0.5889512737404493,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,993,0.0410520211693699,2.6906145381179805,0.9878267575584506,NA,NA,NA,NA
Y_top10_share,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,1028,-0.7524222844077453,0.5594137933002139,0.17861903910067745,NA,NA,NA,NA
Y_gini_disp,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,869,0.6620161117622028,0.334500736074273,0.04780282866350566,NA,NA,NA,NA
Y_gini_mkt,bermeo_Election-day fraud,1206,0.0170712175187801,0.3276741529574898,869,0.7773594294422564,0.3650235884148302,0.033203474976725766,NA,NA,NA,NA
