outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,422,-0.11422498807503315,0.09193863151050621,0.21408728170176786,-1.2283638586648962,2.039111988188425,0.546906997184595,19.60435403081551
Y_inflation,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,388,-0.08520272739946855,0.34605514696177253,0.8055185796158368,-1.2382900319906491,5.603691259376484,0.8251099041500878,19.963269108820565
Y_unemployment,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,313,-0.4068889571649189,1.0381687540700746,0.6951103078892691,-2.89885998915732,13.212418198747002,0.8263352018968049,23.13555132973209
Y_trade_pct_gdp,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,389,7.050496937972024,7.282925545664907,0.3330015118108393,-71.45649403302832,12992.8386581299,0.9956119099569465,20.981461151955905
Y_top10_share,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,398,-1.38987464235687,1.311080633792412,0.28909978005499615,-22.719227207426542,31.955979800527306,0.47711282796236315,20.872860046475118
Y_gini_disp,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,334,0.6437918077991382,0.71711448378052,0.3693171510763994,5.21719409192977,16.361634178515814,0.74982695739194,23.800496107991226
Y_gini_mkt,bermeo_Executive aggrandizement,474,0.0421935365763213,0.4369707169001998,334,0.2612369708206829,0.6718389919391876,0.6973955031350033,1.5114566550997448,9.481218591604483,0.8733412409446585,20.936760184492655
Y_gdp_growth,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,414,-0.1100466080931008,0.09482944594417736,0.24585801197729928,NA,NA,NA,16.188976017183524
Y_inflation,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,380,-0.1158494157972152,0.36196420792917045,0.7489246244995234,NA,NA,NA,19.30109337829557
Y_unemployment,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,305,-0.12355380888407008,1.044488134358396,0.9058368888001309,NA,NA,NA,17.38006910938142
Y_trade_pct_gdp,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,384,7.151292665808121,7.36628235174537,0.3316407318177397,NA,NA,NA,14.88223905505442
Y_top10_share,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,390,-0.8972915738318753,1.221244464764232,0.4625006398167163,NA,NA,NA,20.635148800396017
Y_gini_disp,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,326,0.8126573038636656,0.7368278528467598,0.27006477949643803,NA,NA,NA,19.45057890331669
Y_gini_mkt,bermeo_Other/unclear,467,0.0011389648352572131,0.24821307898992342,326,0.47519208090806314,0.6810790243361554,0.48536184734304866,NA,NA,NA,19.242285810132874
Y_gdp_growth,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,419,-0.10383473457763931,0.09439934049913566,0.2713530768869765,27.73872923097787,38.729347489779364,0.4738555796863923,23.62501491175214
Y_inflation,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,383,-0.1426999893827544,0.35938032939901976,0.6913141141824857,18.14372646332246,36.25717977316269,0.6167811490459634,26.760175773885443
Y_unemployment,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,307,-0.12834548153184688,1.0459301308588842,0.9023372027912587,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,386,7.126262031926192,7.267242663213371,0.32678977119814817,-220677.01400613337,452107.47768019873,0.625473756402041,15.21643683776257
Y_top10_share,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,392,-0.8319465984857031,1.2278324842759982,0.4980422332611551,NA,NA,NA,NA
Y_gini_disp,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,329,0.7575584331383025,0.7245383877649749,0.2957578013454833,17.96311033930686,40.73370599320799,0.6592210659162167,22.320745240985914
Y_gini_mkt,bermeo_Open-ended coup,471,-0.008064818271314188,0.7427053281314603,329,0.45481516237377195,0.6748089340611416,0.5003170222840541,72.41732465884206,67.59665740734356,0.2840277401549517,13.350612262903
Y_gdp_growth,bermeo_Promissory coup,NA,NA,NA,415,-0.10993263373379916,0.09478874744998475,0.24614466075713093,NA,NA,NA,16.205752162858126
Y_inflation,bermeo_Promissory coup,NA,NA,NA,381,-0.11659068378457371,0.36223934229056415,0.747558069092975,NA,NA,NA,19.24041028681742
Y_unemployment,bermeo_Promissory coup,NA,NA,NA,306,-0.12696074314771855,1.0412989256680831,0.9029581335452397,NA,NA,NA,17.482944538892472
