outcome,spec,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_top10_share,bermeo_Strategic harassment,NA,NA,NA,159,-1.074359691815645,1.489642416683076,0.4707742560052166,NA,NA,NA,22.641193495065306
Y_gini_disp,bermeo_Strategic harassment,NA,NA,NA,141,1.7410689359444547,1.1537700001815987,0.13129213688407024,NA,NA,NA,19.804753823149632
Y_gini_mkt,bermeo_Strategic harassment,NA,NA,NA,141,1.0770058527423219,1.0437076259191296,0.30211719127223435,NA,NA,NA,22.094791002544216
Y_gdp_growth,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,170,-0.08629737360040976,0.09315218528876294,0.354231512466775,NA,NA,NA,NA
Y_inflation,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,151,0.9880884512728447,0.4050564689275552,0.014712306991560228,NA,NA,NA,NA
Y_unemployment,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,129,-0.3909117325785423,1.2709818890183004,0.7584120458911539,NA,NA,NA,NA
Y_trade_pct_gdp,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,152,-4.870267805927502,4.871914336643798,0.3174740901951501,NA,NA,NA,NA
Y_top10_share,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,160,-0.601481042604534,1.3260384434135748,0.6501221797950842,NA,NA,NA,NA
Y_gini_disp,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,142,1.475610126028551,1.093378646214337,0.17714834408665217,NA,NA,NA,NA
Y_gini_mkt,bermeo_Election-day fraud,200,0.10529154507247408,0.27073923421986223,142,0.8173797476914735,0.9889761505078984,0.4085257015776492,NA,NA,NA,NA
