spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-popul_w8_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1194,418,0.0030840823218559743,0.022973636748364903,0.893209309229661,22.633071733577378
