spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w6_trt-ertOrDdcg_gapany_illibany_exclyr_pre,backsliding_union_Nyr,1347,127,-0.015382949242669822,0.0554521086811278,0.7814655839970817,16.53986544850767
