spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w9_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1320,368,0.007411583284703344,0.02693816652415129,0.7832139247742544,23.887488499130168
