outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1207,0.03868986334844356,0.02450044597948431,0.11430180439132813,-16.62564508178284,224.5529586110025,0.9409794642315669,18.42019102783654
Y_gdp_growth_wb,World Bank,growth,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1240,0.0332109627260498,0.023224545870250777,0.15271872285947483,-4.230698434154957,18.595274756579357,0.8200235367811202,23.22149895133278
Y_gdp_growth_imf,IMF WEO,growth,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,950,0.014404002837346525,0.020532364383719984,0.48297434731102057,-0.6015521052139436,1.772898059129672,0.734380431309254,20.278406294307846
Y_inflation,"CPI, cumulative log",inflation,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1135,0.42750152659458807,0.19699609249187455,0.029999153442777263,15.775662881898654,596.8870843721141,0.9789144498256649,19.12747571087373
Y_unemployment,Unemployment rate,unemployment,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,883,0.012325944043832138,0.5340711466727533,0.9815870834687304,4.889559164371827,21.77928230572296,0.8223643271049358,18.485789102542707
Y_trade_pct_gdp,Trade / GDP,trade,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1115,-3.7502871598058736,3.224734802089106,0.24483949432795374,3914.915354857535,30573.151171703885,0.8981088000854278,20.338390253096073
Y_top10_share,Top-10% income share,top10,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1152,0.1250533821896842,0.6016908703578128,0.8353565572034789,-9.9508105742682,39.372065443384294,0.8004708088018386,22.189135024875945
Y_gini_disp,Disposable,gini,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,975,0.3344493163566059,0.3496020615394142,0.3387403262664697,-21.208983144130794,38.42992688141146,0.5810256670999461,19.609786200025617
Y_gini_mkt,Market,gini,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,975,0.5652190403493325,0.3305524343443552,0.08728020771796353,-28.181310870147485,45.36119789429464,0.5344254775097057,21.926525075169604
Y_debt,Debt / GDP,fiscal,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1201,-2.454296433929047,13.168927718802486,0.8521544158224335,4879.030396724554,36869.34895834398,0.8947209315322409,22.171668504845094
Y_deficit,Deficit / GDP,fiscal,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1053,2.0404140834298228,1.9675649956427992,0.2997242076791358,-162.20354592999763,224.0169071057259,0.46902379166131314,20.258173381284433
Y_checks_balances,Checks & balances,institutions,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1259,0.03199740020400432,0.01677603325507094,0.056478109195920924,-1.9981199976397617,1.2640653313143349,0.11394448972726079,17.6344025522375
Y_jucon,Judicial constraints,institutions,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1289,0.004660123148131718,0.020048829184860253,0.8161973185793402,-1.6391279417746836,3.2510365478054526,0.6141304983812028,21.447839177869398
Y_legcon,Legislative constraints,institutions,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1259,0.03703328565677132,0.022464321936547394,0.09924234419698622,-2.360946367915441,1.5889311256402194,0.13731329767069042,16.654616119840824
Y_hos_power,HOS,exec_power,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1289,0.005450641631529787,0.013865417115608562,0.6942378385440126,-0.1825542335186437,2.532991041635004,0.9425457076597251,22.721107050249305
Y_hog_power,HOG,exec_power,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,659,-0.017175459803715758,0.011118330241864764,0.12239762337737642,0.9382968116147187,0.6542145341404413,0.15150546112549645,18.04689285695313
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1289,-0.004692479830735985,0.02022292016421895,0.8165087343819862,-0.07077538213135467,2.7812593742041263,0.9796982291184659,21.223212683257277
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-anteli_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,-0.011548831416716403,0.5299915351756376,1289,0.011276491471572886,0.02021834171244271,0.5770248589272521,-1.337717246704397,4.615911588055301,0.7719649270969311,19.80809267462625
