spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w8_trt-polyarchy_gapany_illib0p822_opp0p822_exclyr,polyarchy_decline,291,133,0.04825239202184479,0.09234513862568507,0.601306740651982,25.148239763164717
