spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w10_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.013189764283474514,0.07219281969705382,0.8550319361916446,18.649073632967422
