outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,1079,203,-0.006545035221896117,0.033830549708102654,0.8465946307770554,0.05422044430015091,1.0305981352108844,0.9580421262120327,18.971860890082063
Y_gdp_growth_wb,World Bank,growth,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,1113,216,0.008799982054717964,0.03301100440042725,0.7897946905620239,-0.027502640687115,2.170657038732934,0.9898909201755544,22.98369241203283
Y_gdp_growth_imf,IMF WEO,growth,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,838,167,-0.024590652870060237,0.028284419151080716,0.384624925513933,-0.13538965684259624,1.516347158105041,0.9288540516384319,18.267834100819368
Y_inflation,"CPI, cumulative log",inflation,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,1006,190,-0.07103704293164059,0.24530237588806414,0.7721301430812629,13.010243688481669,107.7523704363165,0.9038953398558192,20.69390183564067
Y_unemployment,Unemployment rate,unemployment,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,762,188,0.5742263753686868,0.7814592690099222,0.4624534311804366,3.2670607117135475,10.443374465913404,0.7544054655492994,17.95882284167399
Y_trade_pct_gdp,Trade / GDP,trade,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,992,196,-5.699776728903194,3.9225123037767764,0.1461978240916812,-54.795775283799365,265.56477484240963,0.8365278657408826,24.20173643313546
Y_top10_share,Top-10% income share,top10,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,1025,203,-1.365467423823965,0.7201420842687958,0.05794571783485511,-10.295396675479,13.76426102829061,0.4544720147155971,16.336650434408647
Y_gini_disp,Disposable,gini,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,839,152,0.09566283144242829,0.49812361710474945,0.8477058850043675,0.23157341869396486,10.840667604226802,0.9829572484811916,19.496999257569584
Y_gini_mkt,Market,gini,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,839,152,-0.032510558036047854,0.5319633658618312,0.9512681966961194,-1.0272468123797027,8.757537213021521,0.9066234382260198,17.919171077414603
Y_debt,Debt / GDP,fiscal,instr-econleft_w9_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1343,246,0.07017757633745778,0.34521367057852853,1073,207,-19.908932957249757,12.620053591799303,0.11466597708602914,-206.42369509169492,1416.3003261789731,0.8841199064759919,17.87423594736758
