instrument,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
v2xpa_antiplural,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1053,2.696721282910352,2.4180696363131027,0.264748775988846,-47.1072214003938,65.59642736639366,0.472672819837481,20.85559351132525
v2xpa_antiplural,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1259,0.01263515503704295,0.01525207234912113,0.40743144923928776,-0.20092509122974775,0.2850437874469048,0.4808774363971042,20.292027221361977
v2xpa_antiplural,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1289,3.389212446082714e-4,0.01838734308109882,0.9852939755652056,0.02085804236289556,0.3188399862802222,0.9478407729836752,23.921717365166145
v2xpa_antiplural,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1259,0.00474922657670326,0.02034912531979508,0.8154607060579837,-0.06279328051358621,0.3141643785518996,0.8415791512244732,22.60581620954246
v2xpa_antiplural,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1289,0.00650800728196726,0.01343776594155487,0.6281678413040811,-0.12945763198315913,0.3556497779121469,0.7158556728459015,20.839771834792774
v2xpa_antiplural,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,659,0.00342993373957849,0.01206227193517887,0.7761404752061902,0.7527202560420915,26.255826159621854,0.9771288243604846,17.875837451116517
v2xpa_antiplural,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1289,0.01449073869775486,0.02072975293209551,0.48453269465972443,-0.3764561342044401,0.6169546108513312,0.5417396032488597,20.877126298417153
v2xpa_antiplural,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,-0.050462944442171,0.40966255385284633,1289,-0.01077105283708786,0.01968280807279162,0.584219688929221,0.34580780864042937,0.555741462853255,0.53378023370032,22.19709217323089
v2xpa_antiplural,backsliding_union_Nyr,Y_gdp_growth,PWT,growth,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1207,-0.05312595415851098,0.02674536445321636,0.04699323192751867,2.0585031465132917,6.756526322007083,0.7606183717100163,20.80074121440101
v2xpa_antiplural,backsliding_union_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1240,-0.04144487354962511,0.02516643432026698,0.09959271118145412,2.2954079872765343,6.280568808270597,0.7147548328775073,18.42320777368479
v2xpa_antiplural,backsliding_union_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,950,-0.04695577948368963,0.02202281956455686,0.03299517132020389,0.7653073264340174,1.0358144179208273,0.4600005233225875,19.360123677586103
v2xpa_antiplural,backsliding_union_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1135,0.00516630857905842,0.19132709077498933,0.9784577450071452,0.7419053730880414,16.06125624461336,0.963157028949263,25.385875240535217
v2xpa_antiplural,backsliding_union_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,883,0.20468888343285188,0.5774732542058002,0.7229971424633412,-6.825699096163142,19.400893095569767,0.7249702861648524,20.664593822226813
v2xpa_antiplural,backsliding_union_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1115,-1.6257413711850437,2.833930403617654,0.5661910095826326,324.4291533653197,1075.5295826090658,0.7629219679984864,15.189965017100809
v2xpa_antiplural,backsliding_union_Nyr,Y_top10_share,Top-10% income share,top10,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1152,-0.6468223258562389,0.5650823746041492,0.2523535950368164,10.447120266984529,15.586844828931945,0.502696900710264,25.57524762597676
v2xpa_antiplural,backsliding_union_Nyr,Y_gini_disp,Disposable,gini,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,975,0.6633816331578543,0.31353680745612755,0.03436169738288882,-6.0783277289954185,5.481118711861936,0.2674485147161626,25.495694180326748
v2xpa_antiplural,backsliding_union_Nyr,Y_gini_mkt,Market,gini,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,975,0.6576071037766402,0.3417892045925868,0.05435286932396127,-6.652958097380481,6.539321416793309,0.3089739088228226,21.961594248243703
v2xpa_antiplural,backsliding_union_Nyr,Y_debt,Debt / GDP,fiscal,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1201,10.745348121487837,13.64463511572342,0.4309807384704637,-651.7532447363913,2139.8724411344247,0.7606892948684967,19.554414430898778
v2xpa_antiplural,backsliding_union_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1053,2.696721282910352,2.4180696363131027,0.264748775988846,-70.82415227537173,108.8232884663321,0.5151639952215685,20.717855219046907
v2xpa_antiplural,backsliding_union_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1259,0.01263515503704295,0.01525207234912113,0.40743144923928776,-0.23716826417953168,0.38050826087911765,0.5330917746644969,21.030701417580264
v2xpa_antiplural,backsliding_union_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1289,3.389212446082714e-4,0.01838734308109882,0.9852939755652056,0.0506159419275147,0.7195914746910728,0.9439231813226824,21.48989119425395
v2xpa_antiplural,backsliding_union_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1259,0.00474922657670326,0.02034912531979508,0.8154607060579837,-0.07924146404532255,0.39416904076471954,0.8406718197626559,22.47993198426515
v2xpa_antiplural,backsliding_union_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1289,0.00650800728196726,0.01343776594155487,0.6281678413040811,-0.08434339851885372,1.0685006214967214,0.9370833549162656,17.13718380807051
v2xpa_antiplural,backsliding_union_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,659,0.00342993373957849,0.01206227193517887,0.7761404752061902,0.39687289253966473,1.1774759473920495,0.7360762478370779,20.03184535123956
v2xpa_antiplural,backsliding_union_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1289,0.01449073869775486,0.02072975293209551,0.48453269465972443,-0.691612373183689,2.2548393240834135,0.7590537857296984,20.134829133717275
v2xpa_antiplural,backsliding_union_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.02115984586534428,0.7355190671918237,1289,-0.01077105283708786,0.01968280807279162,0.584219688929221,0.5727675600843624,1.6709468287467657,0.7317637902389487,21.214774703454424
v2xpa_antiplural,polyarchy_decline,Y_gdp_growth,PWT,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1207,-0.05312595415851098,0.02674536445321636,0.04699323192751867,-3.042176273551332,2.6733756633411248,0.2551400432612504,22.26448850950598
v2xpa_antiplural,polyarchy_decline,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1240,-0.04144487354962511,0.02516643432026698,0.09959271118145412,-2.026096014037874,1.8990118876325004,0.28600742740454566,22.066748216923944
v2xpa_antiplural,polyarchy_decline,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,950,-0.04695577948368963,0.02202281956455686,0.03299517132020389,-27.79886944626803,66.96771751379175,0.678062469839187,18.60737058674856
v2xpa_antiplural,polyarchy_decline,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1135,0.00516630857905842,0.19132709077498933,0.9784577450071452,-2.043842029144536,7.99384206269045,0.7982002107314771,25.92255584455725
v2xpa_antiplural,polyarchy_decline,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,883,0.20468888343285188,0.5774732542058002,0.7229971424633412,2265.2795479180054,18355.835587111265,0.901783047939981,16.6294718457158
v2xpa_antiplural,polyarchy_decline,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1115,-1.6257413711850437,2.833930403617654,0.5661910095826326,28.15508514144355,113.82901184091476,0.8046409077486587,26.476258589065782
v2xpa_antiplural,polyarchy_decline,Y_top10_share,Top-10% income share,top10,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1152,-0.6468223258562389,0.5650823746041492,0.2523535950368164,-130.1199330803691,155.30418466114386,0.40212102228847985,21.10890393767293
v2xpa_antiplural,polyarchy_decline,Y_gini_disp,Disposable,gini,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,975,0.6633816331578543,0.31353680745612755,0.03436169738288882,2173.6851239113207,20752.03006031712,0.9165776282891188,17.68093911556127
v2xpa_antiplural,polyarchy_decline,Y_gini_mkt,Market,gini,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,975,0.6576071037766402,0.3417892045925868,0.05435286932396127,246.39583878848583,631.7521513811265,0.6965219162355352,20.339173597610785
v2xpa_antiplural,polyarchy_decline,Y_debt,Debt / GDP,fiscal,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1201,10.745348121487837,13.64463511572342,0.4309807384704637,523.7935277710624,845.6341166077947,0.5356468405361197,20.771321482742813
v2xpa_antiplural,polyarchy_decline,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1053,2.696721282910352,2.4180696363131027,0.264748775988846,41815.66298470296,93378.14965744168,0.6542903737956421,18.63548465112266
v2xpa_antiplural,polyarchy_decline,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1259,0.01263515503704295,0.01525207234912113,0.40743144923928776,-1.3000953277762377,4.121835532407842,0.7524453686308317,21.191311103724345
v2xpa_antiplural,polyarchy_decline,Y_jucon,Judicial constraints,institutions,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1289,3.389212446082714e-4,0.01838734308109882,0.9852939755652056,-0.10402202724430054,0.6651482143254837,0.8757262138881053,26.718512001022948
v2xpa_antiplural,polyarchy_decline,Y_legcon,Legislative constraints,institutions,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1259,0.00474922657670326,0.02034912531979508,0.8154607060579837,-0.4639231386933434,2.314045547053947,0.8411040872157456,19.370738380047214
v2xpa_antiplural,polyarchy_decline,Y_hos_power,HOS,exec_power,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1289,0.00650800728196726,0.01343776594155487,0.6281678413040811,0.7666304017513305,0.8506840332047044,0.3674857710074314,22.986909491934632
v2xpa_antiplural,polyarchy_decline,Y_hog_power,HOG,exec_power,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,659,0.00342993373957849,0.01206227193517887,0.7761404752061902,0.8172725545743863,1.731241635737114,0.6368746334532374,19.843792556823136
v2xpa_antiplural,polyarchy_decline,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1289,0.01449073869775486,0.02072975293209551,0.48453269465972443,1.5531348008496808,2.0780367895715113,0.45481921116895424,19.960062991165152
v2xpa_antiplural,polyarchy_decline,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w5_trt-polyarchy_gapany_illibany,polyarchy_decline,1289,0.01745794410575638,0.3351038102958821,1289,-0.01077105283708786,0.01968280807279162,0.584219688929221,-1.2392448644366272,1.5611410596618291,0.4273077360039033,21.345590742286056
v2xpa_popul,backsliding_Nyr,Y_gdp_growth,PWT,growth,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1207,0.03270788540697203,0.02523461768680873,0.19492332451731387,-1.4376288247106397,2.370667237896691,0.5442334270822219,27.00895477405478
v2xpa_popul,backsliding_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1240,0.03026937036076996,0.02166645775689768,0.16239512814528834,-8.065666605708122,24.6007596535671,0.743015627193184,23.46192671095239
v2xpa_popul,backsliding_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,950,0.02116531881739102,0.02049450592158172,0.3017296370303399,0.21406116603007797,1.237470847677039,0.8626649513061444,22.45474090134839
v2xpa_popul,backsliding_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1135,0.45149720287872,0.18976759928605905,0.01734973092931373,-74.34557688344037,170.12378650225003,0.6621050296355181,22.619929139243943
v2xpa_popul,backsliding_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,883,-0.3967991716826862,0.5217963771132651,0.44698665722290026,-2.8623233590746935,992.1833957445392,0.9976982073493604,25.216196122440955
v2xpa_popul,backsliding_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1115,-3.431066837896491,3.2704980435653455,0.29413387748961906,294006.0720731403,2954099.242265424,0.9207216153494104,19.633553190785037
v2xpa_popul,backsliding_Nyr,Y_top10_share,Top-10% income share,top10,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1152,0.16448192658289626,0.5961119569564158,0.78260601342391245,-0.00276054876722042,47.164198804808024,0.9999532993394298,22.39469516423583
v2xpa_popul,backsliding_Nyr,Y_gini_disp,Disposable,gini,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,975,0.3519513549879123,0.3265772712156424,0.28116898469927354,2.0308782544139756,18.27670232390433,0.9115224434779778,17.908231463891997
v2xpa_popul,backsliding_Nyr,Y_gini_mkt,Market,gini,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,975,0.5112588108385471,0.3149957419649404,0.10457534302447108,3.163328863338452,19.548047326673615,0.8714450308610531,17.99387616958603
v2xpa_popul,backsliding_Nyr,Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1201,-1.2395471031495635,13.039805117041048,0.924268191105591,-22.265342162639424,1009.7851587991069,0.9824084032345242,24.304534544783735
v2xpa_popul,backsliding_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1053,0.9788430948667662,2.0173673361253224,0.6275286937384379,-5075.685448267091,12187.666146691176,0.6770728308670091,23.154126872968284
v2xpa_popul,backsliding_Nyr,Y_checks_balances,Checks & balances,institutions,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1259,0.01623723436803409,0.01669820423113932,0.33085455300369165,-2.165577348283732,5.705540981506984,0.7042743723463322,24.603170966953012
v2xpa_popul,backsliding_Nyr,Y_jucon,Judicial constraints,institutions,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1289,-0.0134336388910737,0.01972632398683493,0.4958710972985628,-0.00903644930184811,0.8279992092499157,0.9912923826772352,24.56451016315517
v2xpa_popul,backsliding_Nyr,Y_legcon,Legislative constraints,institutions,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1259,0.02410520681247433,0.02175781670288609,0.26791053051577873,-2.215354343601012,4.988810348827396,0.6569958400467057,25.170128219726006
v2xpa_popul,backsliding_Nyr,Y_hos_power,HOS,exec_power,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1289,0.01000302759299512,0.01378311107248296,0.4679949472861442,-0.591286802201755,2.728199565265665,0.8284175927906446,22.611672634238374
v2xpa_popul,backsliding_Nyr,Y_hog_power,HOG,exec_power,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,659,-0.01899495918172831,0.01247553664983047,0.12786468772534712,0.4936012899397226,0.5715873081068773,0.3878283437649769,18.442692692530333
v2xpa_popul,backsliding_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1289,-0.0114455680272865,0.02042521059122644,0.5752306701870005,0.3189783521528324,1.2747367168780823,0.8024088898034293,23.842947853507187
v2xpa_popul,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-popul_w5_trt-ert_gapany_illibany,backsliding_Nyr,1347,0.01845915545163454,0.7663265605259844,1289,0.01669925267754663,0.02001912935877316,0.4041881338398786,-0.661133905824269,1.5439813785023753,0.6685050072923704,24.371054261488727
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth,PWT,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1207,0.03270788540697203,0.02523461768680873,0.19492332451731387,-3.3611219355558144,5.247258203381725,0.5218162465037666,27.56155138570794
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1240,0.03026937036076996,0.02166645775689768,0.16239512814528834,-9.116181690731016,19.55037431379682,0.6410065573220283,26.402887994430543
v2xpa_popul,backsliding_union_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,950,0.02116531881739102,0.02049450592158172,0.3017296370303399,-23.98442174604989,134.97037861475536,0.8589575060295673,26.69373168671583
v2xpa_popul,backsliding_union_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1135,0.45149720287872,0.18976759928605905,0.01734973092931373,-16.578292512642,180.03005652630847,0.9266295141783284,21.4346485900813
v2xpa_popul,backsliding_union_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,883,-0.3967991716826862,0.5217963771132651,0.44698665722290026,75.22481981649604,301.3160044556205,0.8028547444960039,25.450732863267607
v2xpa_popul,backsliding_union_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1115,-3.431066837896491,3.2704980435653455,0.29413387748961906,-169.19404190814015,1823.3367452489783,0.926067508822779,22.103092878658945
v2xpa_popul,backsliding_union_Nyr,Y_top10_share,Top-10% income share,top10,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1152,0.16448192658289626,0.5961119569564158,0.78260601342391245,-36.01342144791687,273.2829386616767,0.8951577395670411,22.823229312526372
v2xpa_popul,backsliding_union_Nyr,Y_gini_disp,Disposable,gini,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,975,0.3519513549879123,0.3265772712156424,0.28116898469927354,0.8888595359240199,35.134217368852134,0.9798164949287672,17.41125889920921
v2xpa_popul,backsliding_union_Nyr,Y_gini_mkt,Market,gini,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,975,0.5112588108385471,0.3149957419649404,0.10457534302447108,1.9497541698599647,37.90123462541733,0.9589725009478636,17.605935809649736
v2xpa_popul,backsliding_union_Nyr,Y_debt,Debt / GDP,fiscal,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1201,-1.2395471031495635,13.039805117041048,0.924268191105591,-14422.6760374477,44526.66554272139,0.746005428124089,25.989046579868475
v2xpa_popul,backsliding_union_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-popul_w5_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,0.04316676247509601,0.5323356890109897,1053,0.9788430948667662,2.0173673361253224,0.6275286937384379,-54.770843265207695,142.7269111135528,0.7011669121498008,26.339435002864043
