spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w9_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.012536974370410459,0.06337111946061022,0.8431747915712833,25.11877549214163
