spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-popul_w3_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1324,520,0.006070442029527041,0.017135018171690893,0.7231357111067493,21.969527583432498
