spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w5_trt-ertOrDdcg_gapany_illibany_exclyr,backsliding_union_Nyr,1347,165,-0.002614518003763139,0.059262849129826996,0.96481088787662,22.632203518603774
