outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,501,-0.11733602594933915,0.08375847394723923,0.16124833582964973,-0.4167739790789735,0.38135359685694625,0.27444619102847573,19.97841338256841
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,511,-0.08434006174905473,0.07327357733423417,0.249720028362189,-0.27809065399846367,0.2714103393274751,0.30554566807421873,25.993413387023885
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,381,-0.14565578655953546,0.06619301559002523,0.02777352166177895,-0.5004349483617574,0.3582707937416998,0.16247178820145422,24.076990035222398
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,438,0.6700582020668695,0.6102450187597238,0.2721979266476242,2.419450392106658,2.67984506057354,0.36661496259262355,29.30042752831559
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,366,-0.7980219703999045,1.2262923364605947,0.5152014409538104,2.624672783009559,3.930569119533843,0.5042874616343653,25.706288807272458
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,454,4.690642185756394,6.7289450089118565,0.48575001431429354,1.1835915578251432,29.36470709271843,0.9678486905264658,23.181859061029616
Y_top10_share,Top-10% income share,top10,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,458,-0.6520719705460715,1.2368403198092748,0.5980492328223743,-2.515262912913159,4.103245102999825,0.5398805835058801,20.88167386442793
Y_gini_disp,Disposable,gini,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,363,1.4359232222685852,0.8422378763682629,0.08821487770194693,3.8120959169756623,4.735780026969899,0.42084490411597125,25.06000588665836
Y_gini_mkt,Market,gini,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,363,0.6291257835959495,0.7495961816183648,0.40130868580865475,2.1861578026146,3.5682495667650924,0.5400948703887847,26.1585158650021
Y_debt,Debt / GDP,fiscal,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,486,-4.736294857894542,34.42069739368657,0.8905563971710453,-11.417207777174994,142.80374277316943,0.9362767524671954,23.474217098628753
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,388,-0.04241209611521707,2.8034925823972707,0.9879298179215176,-1.1724471435977282,10.28696019922435,0.9092583161180006,22.60609161409113
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,520,0.07544116438354115,0.05841862300458443,0.19656883939240707,0.24489301516415496,0.3232512882221441,0.4486944831384908,21.76027488391793
Y_jucon,Judicial constraints,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,541,0.06539756858231764,0.058535056672558185,0.26389273073567,0.17753068471941952,0.2355401645252401,0.4510190224825207,20.024514067198012
Y_legcon,Legislative constraints,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,520,0.050674077648597014,0.07896882437961725,0.5210697734199068,0.265779017400662,0.40794635233991744,0.514720662644981,27.41888805421226
Y_hos_power,HOS,exec_power,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,541,-0.05387080816800435,0.050109733068393454,0.28234930897988897,-0.12662098158019663,0.18643361290528457,0.4970272149596413,25.2157948994695
Y_hog_power,HOG,exec_power,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,214,-0.003382934779933358,0.05237838468497536,0.9485032604984832,0.019825396061472593,0.13247262580623237,0.8810355905994813,29.950951711098142
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,541,0.02512657262727158,0.0841628710073116,0.7652857100273337,0.1180228854310998,0.3279584991958304,0.7189433028986267,28.843857888459645
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.39061679519509207,541,-0.025679455860874077,0.08877110936684075,0.7723692766567432,-0.18191154035917584,0.34590281245799315,0.5989551753909947,26.99423108134156
