spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w10_trt-ertOrDdcg_gapany_illib0p6,backsliding_union_Nyr,649,0.10575677048955417,0.1231879462880496,0.39061679519509207,27.59628943203536
