group,decade,decade_start,row_i,col_i,row_lab,col_lab,jaccard,n_pairs
Non-OECD,1970s,1970,7,6,0.5-1.0,0.3-0.4,0.1111111111111111,204
Non-OECD,1970s,1970,8,6,1.0-1.4,0.3-0.4,0.041666666666666664,204
Non-OECD,1970s,1970,9,6,1.4-1.8,0.3-0.4,0.06060606060606061,204
Non-OECD,1970s,1970,10,6,1.8-4.2,0.3-0.4,0.03571428571428571,204
Non-OECD,1970s,1970,1,7,-4.3--2.0,0.4-0.6,0.05263157894736842,204
Non-OECD,1970s,1970,2,7,-2.0--1.2,0.4-0.6,0.04878048780487805,204
Non-OECD,1970s,1970,3,7,-1.2--0.8,0.4-0.6,0.10714285714285714,204
Non-OECD,1970s,1970,4,7,-0.8--0.4,0.4-0.6,0.025,204
Non-OECD,1970s,1970,5,7,-0.4-0.1,0.4-0.6,0.07142857142857142,204
Non-OECD,1970s,1970,6,7,0.1-0.5,0.4-0.6,0,204
Non-OECD,1970s,1970,7,7,0.5-1.0,0.4-0.6,0.038461538461538464,204
Non-OECD,1970s,1970,8,7,1.0-1.4,0.4-0.6,0,204
Non-OECD,1970s,1970,9,7,1.4-1.8,0.4-0.6,0.03225806451612903,204
Non-OECD,1970s,1970,10,7,1.8-4.2,0.4-0.6,0.03773584905660377,204
Non-OECD,1970s,1970,1,8,-4.3--2.0,0.6-0.8,0,204
Non-OECD,1970s,1970,2,8,-2.0--1.2,0.6-0.8,0.0851063829787234,204
Non-OECD,1970s,1970,3,8,-1.2--0.8,0.6-0.8,0.18181818181818182,204
Non-OECD,1970s,1970,4,8,-0.8--0.4,0.6-0.8,0.020833333333333332,204
Non-OECD,1970s,1970,5,8,-0.4-0.1,0.6-0.8,0.05555555555555555,204
Non-OECD,1970s,1970,6,8,0.1-0.5,0.6-0.8,0.03333333333333333,204
Non-OECD,1970s,1970,7,8,0.5-1.0,0.6-0.8,0.09375,204
Non-OECD,1970s,1970,8,8,1.0-1.4,0.6-0.8,0,204
Non-OECD,1970s,1970,9,8,1.4-1.8,0.6-0.8,0.14285714285714285,204
Non-OECD,1970s,1970,10,8,1.8-4.2,0.6-0.8,0,204
Non-OECD,1970s,1970,1,9,-4.3--2.0,0.8-0.9,0.05970149253731343,204
Non-OECD,1970s,1970,2,9,-2.0--1.2,0.8-0.9,0.15625,204
Non-OECD,1970s,1970,3,9,-1.2--0.8,0.8-0.9,0.08771929824561403,204
Non-OECD,1970s,1970,4,9,-0.8--0.4,0.8-0.9,0.043478260869565216,204
Non-OECD,1970s,1970,5,9,-0.4-0.1,0.8-0.9,0.03389830508474576,204
Non-OECD,1970s,1970,6,9,0.1-0.5,0.8-0.9,0.058823529411764705,204
Non-OECD,1970s,1970,7,9,0.5-1.0,0.8-0.9,0.017543859649122806,204
Non-OECD,1970s,1970,8,9,1.0-1.4,0.8-0.9,0.0392156862745098,204
Non-OECD,1970s,1970,9,9,1.4-1.8,0.8-0.9,0.06779661016949153,204
Non-OECD,1970s,1970,10,9,1.8-4.2,0.8-0.9,0.14666666666666667,204
Non-OECD,1970s,1970,1,10,-4.3--2.0,0.9-1.0,0.1728395061728395,204
Non-OECD,1970s,1970,2,10,-2.0--1.2,0.9-1.0,0.08888888888888889,204
Non-OECD,1970s,1970,3,10,-1.2--0.8,0.9-1.0,0,204
Non-OECD,1970s,1970,4,10,-0.8--0.4,0.9-1.0,0.10344827586206896,204
Non-OECD,1970s,1970,5,10,-0.4-0.1,0.9-1.0,0.011904761904761904,204
Non-OECD,1970s,1970,6,10,0.1-0.5,0.9-1.0,0,204
Non-OECD,1970s,1970,7,10,0.5-1.0,0.9-1.0,0.05128205128205128,204
Non-OECD,1970s,1970,8,10,1.0-1.4,0.9-1.0,0.02666666666666667,204
Non-OECD,1970s,1970,9,10,1.4-1.8,0.9-1.0,0.07407407407407407,204
Non-OECD,1970s,1970,10,10,1.8-4.2,0.9-1.0,0.29411764705882354,204
Non-OECD,1980s,1980,1,1,-4.3--2.0,0.0-0.0,0,280
Non-OECD,1980s,1980,2,1,-2.0--1.2,0.0-0.0,0.02631578947368421,280
Non-OECD,1980s,1980,3,1,-1.2--0.8,0.0-0.0,0,280
Non-OECD,1980s,1980,4,1,-0.8--0.4,0.0-0.0,0.1,280
Non-OECD,1980s,1980,5,1,-0.4-0.1,0.0-0.0,0.03225806451612903,280
Non-OECD,1980s,1980,6,1,0.1-0.5,0.0-0.0,0,280
Non-OECD,1980s,1980,7,1,0.5-1.0,0.0-0.0,0,280
Non-OECD,1980s,1980,8,1,1.0-1.4,0.0-0.0,0,280
Non-OECD,1980s,1980,9,1,1.4-1.8,0.0-0.0,0,280
Non-OECD,1980s,1980,10,1,1.8-4.2,0.0-0.0,0,280
Non-OECD,1980s,1980,1,2,-4.3--2.0,0.0-0.1,0,280
Non-OECD,1980s,1980,2,2,-2.0--1.2,0.0-0.1,0,280
Non-OECD,1980s,1980,3,2,-1.2--0.8,0.0-0.1,0.09090909090909091,280
Non-OECD,1980s,1980,4,2,-0.8--0.4,0.0-0.1,0,280
Non-OECD,1980s,1980,5,2,-0.4-0.1,0.0-0.1,0.0625,280
Non-OECD,1980s,1980,6,2,0.1-0.5,0.0-0.1,0,280
Non-OECD,1980s,1980,7,2,0.5-1.0,0.0-0.1,0,280
Non-OECD,1980s,1980,8,2,1.0-1.4,0.0-0.1,0.03571428571428571,280
Non-OECD,1980s,1980,9,2,1.4-1.8,0.0-0.1,0.029411764705882353,280
Non-OECD,1980s,1980,10,2,1.8-4.2,0.0-0.1,0,280
Non-OECD,1980s,1980,1,3,-4.3--2.0,0.1-0.1,0.030303030303030304,280
Non-OECD,1980s,1980,2,3,-2.0--1.2,0.1-0.1,0.02631578947368421,280
Non-OECD,1980s,1980,3,3,-1.2--0.8,0.1-0.1,0,280
Non-OECD,1980s,1980,4,3,-0.8--0.4,0.1-0.1,0,280
Non-OECD,1980s,1980,5,3,-0.4-0.1,0.1-0.1,0.03225806451612903,280
Non-OECD,1980s,1980,6,3,0.1-0.5,0.1-0.1,0,280
Non-OECD,1980s,1980,7,3,0.5-1.0,0.1-0.1,0.06896551724137931,280
Non-OECD,1980s,1980,8,3,1.0-1.4,0.1-0.1,0,280
Non-OECD,1980s,1980,9,3,1.4-1.8,0.1-0.1,0,280
Non-OECD,1980s,1980,10,3,1.8-4.2,0.1-0.1,0,280
Non-OECD,1980s,1980,1,4,-4.3--2.0,0.1-0.2,0.06521739130434782,280
Non-OECD,1980s,1980,2,4,-2.0--1.2,0.1-0.2,0.018867924528301886,280
Non-OECD,1980s,1980,3,4,-1.2--0.8,0.1-0.2,0.08888888888888889,280
Non-OECD,1980s,1980,4,4,-0.8--0.4,0.1-0.2,0.02127659574468085,280
Non-OECD,1980s,1980,5,4,-0.4-0.1,0.1-0.2,0.11904761904761904,280
Non-OECD,1980s,1980,6,4,0.1-0.5,0.1-0.2,0.06451612903225806,280
Non-OECD,1980s,1980,7,4,0.5-1.0,0.1-0.2,0.06976744186046512,280
Non-OECD,1980s,1980,8,4,1.0-1.4,0.1-0.2,0.024390243902439025,280
Non-OECD,1980s,1980,9,4,1.4-1.8,0.1-0.2,0,280
Non-OECD,1980s,1980,10,4,1.8-4.2,0.1-0.2,0,280
Non-OECD,1980s,1980,1,5,-4.3--2.0,0.2-0.3,0.03508771929824561,280
Non-OECD,1980s,1980,2,5,-2.0--1.2,0.2-0.3,0.04918032786885246,280
Non-OECD,1980s,1980,3,5,-1.2--0.8,0.2-0.3,0.09259259259259259,280
Non-OECD,1980s,1980,4,5,-0.8--0.4,0.2-0.3,0.09433962264150944,280
Non-OECD,1980s,1980,5,5,-0.4-0.1,0.2-0.3,0.03636363636363636,280
Non-OECD,1980s,1980,6,5,0.1-0.5,0.2-0.3,0.075,280
Non-OECD,1980s,1980,7,5,0.5-1.0,0.2-0.3,0.05660377358490566,280
Non-OECD,1980s,1980,8,5,1.0-1.4,0.2-0.3,0.10638297872340426,280
Non-OECD,1980s,1980,9,5,1.4-1.8,0.2-0.3,0,280
Non-OECD,1980s,1980,10,5,1.8-4.2,0.2-0.3,0.027777777777777776,280
Non-OECD,1980s,1980,1,6,-4.3--2.0,0.3-0.4,0,280
Non-OECD,1980s,1980,2,6,-2.0--1.2,0.3-0.4,0,280
Non-OECD,1980s,1980,3,6,-1.2--0.8,0.3-0.4,0.0784313725490196,280
Non-OECD,1980s,1980,4,6,-0.8--0.4,0.3-0.4,0.10204081632653061,280
Non-OECD,1980s,1980,5,6,-0.4-0.1,0.3-0.4,0.08163265306122448,280
Non-OECD,1980s,1980,6,6,0.1-0.5,0.3-0.4,0.14705882352941177,280
Non-OECD,1980s,1980,7,6,0.5-1.0,0.3-0.4,0.0196078431372549,280
Non-OECD,1980s,1980,8,6,1.0-1.4,0.3-0.4,0.043478260869565216,280
Non-OECD,1980s,1980,9,6,1.4-1.8,0.3-0.4,0.038461538461538464,280
Non-OECD,1980s,1980,10,6,1.8-4.2,0.3-0.4,0.04477611940298507,280
Non-OECD,1980s,1980,1,7,-4.3--2.0,0.4-0.6,0.05555555555555555,280
Non-OECD,1980s,1980,2,7,-2.0--1.2,0.4-0.6,0.05084745762711865,280
Non-OECD,1980s,1980,3,7,-1.2--0.8,0.4-0.6,0.03636363636363636,280
Non-OECD,1980s,1980,4,7,-0.8--0.4,0.4-0.6,0.037037037037037035,280
Non-OECD,1980s,1980,5,7,-0.4-0.1,0.4-0.6,0.03773584905660377,280
Non-OECD,1980s,1980,6,7,0.1-0.5,0.4-0.6,0,280
Non-OECD,1980s,1980,7,7,0.5-1.0,0.4-0.6,0.10204081632653061,280
Non-OECD,1980s,1980,8,7,1.0-1.4,0.4-0.6,0.06382978723404255,280
Non-OECD,1980s,1980,9,7,1.4-1.8,0.4-0.6,0.07692307692307693,280
Non-OECD,1980s,1980,10,7,1.8-4.2,0.4-0.6,0.058823529411764705,280
Non-OECD,1980s,1980,1,8,-4.3--2.0,0.6-0.8,0.017241379310344827,280
Non-OECD,1980s,1980,2,8,-2.0--1.2,0.6-0.8,0.0847457627118644,280
Non-OECD,1980s,1980,3,8,-1.2--0.8,0.6-0.8,0.09259259259259259,280
Non-OECD,1980s,1980,4,8,-0.8--0.4,0.6-0.8,0.017543859649122806,280
Non-OECD,1980s,1980,5,8,-0.4-0.1,0.6-0.8,0,280
Non-OECD,1980s,1980,6,8,0.1-0.5,0.6-0.8,0,280
Non-OECD,1980s,1980,7,8,0.5-1.0,0.6-0.8,0.037037037037037035,280
Non-OECD,1980s,1980,8,8,1.0-1.4,0.6-0.8,0.061224489795918366,280
Non-OECD,1980s,1980,9,8,1.4-1.8,0.6-0.8,0.16,280
Non-OECD,1980s,1980,10,8,1.8-4.2,0.6-0.8,0.07246376811594203,280
Non-OECD,1980s,1980,1,9,-4.3--2.0,0.8-0.9,0.08450704225352113,280
Non-OECD,1980s,1980,2,9,-2.0--1.2,0.8-0.9,0.09333333333333334,280
Non-OECD,1980s,1980,3,9,-1.2--0.8,0.8-0.9,0.04054054054054054,280
Non-OECD,1980s,1980,4,9,-0.8--0.4,0.8-0.9,0.02702702702702703,280
Non-OECD,1980s,1980,5,9,-0.4-0.1,0.8-0.9,0.10294117647058823,280
Non-OECD,1980s,1980,6,9,0.1-0.5,0.8-0.9,0.03389830508474576,280
Non-OECD,1980s,1980,7,9,0.5-1.0,0.8-0.9,0.04225352112676056,280
Non-OECD,1980s,1980,8,9,1.0-1.4,0.8-0.9,0.06060606060606061,280
Non-OECD,1980s,1980,9,9,1.4-1.8,0.8-0.9,0.05555555555555555,280
Non-OECD,1980s,1980,10,9,1.8-4.2,0.8-0.9,0.12195121951219512,280
Non-OECD,1980s,1980,1,10,-4.3--2.0,0.9-1.0,0.13402061855670103,280
Non-OECD,1980s,1980,2,10,-2.0--1.2,0.9-1.0,0.12745098039215685,280
Non-OECD,1980s,1980,3,10,-1.2--0.8,0.9-1.0,0.028037383177570093,280
Non-OECD,1980s,1980,4,10,-0.8--0.4,0.9-1.0,0.09,280
Non-OECD,1980s,1980,5,10,-0.4-0.1,0.9-1.0,0.02857142857142857,280
Non-OECD,1980s,1980,6,10,0.1-0.5,0.9-1.0,0.010752688172043012,280
Non-OECD,1980s,1980,7,10,0.5-1.0,0.9-1.0,0.07,280
Non-OECD,1980s,1980,8,10,1.0-1.4,0.9-1.0,0.03,280
Non-OECD,1980s,1980,9,10,1.4-1.8,0.9-1.0,0.09,280
Non-OECD,1980s,1980,10,10,1.8-4.2,0.9-1.0,0.19047619047619047,280
Non-OECD,1990s,1990,1,1,-4.3--2.0,0.0-0.0,0.047619047619047616,538
Non-OECD,1990s,1990,2,1,-2.0--1.2,0.0-0.0,0.024096385542168676,538
Non-OECD,1990s,1990,3,1,-1.2--0.8,0.0-0.0,0.04,538
Non-OECD,1990s,1990,4,1,-0.8--0.4,0.0-0.0,0,538
Non-OECD,1990s,1990,5,1,-0.4-0.1,0.0-0.0,0.011235955056179775,538
Non-OECD,1990s,1990,6,1,0.1-0.5,0.0-0.0,0.02,538
Non-OECD,1990s,1990,7,1,0.5-1.0,0.0-0.0,0.015384615384615385,538
Non-OECD,1990s,1990,8,1,1.0-1.4,0.0-0.0,0.028985507246376812,538
Non-OECD,1990s,1990,9,1,1.4-1.8,0.0-0.0,0.024390243902439025,538
Non-OECD,1990s,1990,10,1,1.8-4.2,0.0-0.0,0,538
Non-OECD,1990s,1990,1,2,-4.3--2.0,0.0-0.1,0,538
Non-OECD,1990s,1990,2,2,-2.0--1.2,0.0-0.1,0.012195121951219513,538
Non-OECD,1990s,1990,3,2,-1.2--0.8,0.0-0.1,0.05555555555555555,538
Non-OECD,1990s,1990,4,2,-0.8--0.4,0.0-0.1,0.0196078431372549,538
Non-OECD,1990s,1990,5,2,-0.4-0.1,0.0-0.1,0.047619047619047616,538
Non-OECD,1990s,1990,6,2,0.1-0.5,0.0-0.1,0.020833333333333332,538
Non-OECD,1990s,1990,7,2,0.5-1.0,0.0-0.1,0.015873015873015872,538
Non-OECD,1990s,1990,8,2,1.0-1.4,0.0-0.1,0,538
Non-OECD,1990s,1990,9,2,1.4-1.8,0.0-0.1,0,538
Non-OECD,1990s,1990,10,2,1.8-4.2,0.0-0.1,0,538
Non-OECD,1990s,1990,1,3,-4.3--2.0,0.1-0.1,0.10526315789473684,538
Non-OECD,1990s,1990,2,3,-2.0--1.2,0.1-0.1,0.0297029702970297,538
Non-OECD,1990s,1990,3,3,-1.2--0.8,0.1-0.1,0.05434782608695652,538
Non-OECD,1990s,1990,4,3,-0.8--0.4,0.1-0.1,0.028169014084507043,538
Non-OECD,1990s,1990,5,3,-0.4-0.1,0.1-0.1,0.06862745098039216,538
Non-OECD,1990s,1990,6,3,0.1-0.5,0.1-0.1,0.04477611940298507,538
Non-OECD,1990s,1990,7,3,0.5-1.0,0.1-0.1,0.036585365853658534,538
Non-OECD,1990s,1990,8,3,1.0-1.4,0.1-0.1,0,538
Non-OECD,1990s,1990,9,3,1.4-1.8,0.1-0.1,0.04040404040404041,538
Non-OECD,1990s,1990,10,3,1.8-4.2,0.1-0.1,0,538
Non-OECD,1990s,1990,1,4,-4.3--2.0,0.1-0.2,0.01282051282051282,538
Non-OECD,1990s,1990,2,4,-2.0--1.2,0.1-0.2,0.008403361344537815,538
Non-OECD,1990s,1990,3,4,-1.2--0.8,0.1-0.2,0.0660377358490566,538
Non-OECD,1990s,1990,4,4,-0.8--0.4,0.1-0.2,0.08536585365853659,538
Non-OECD,1990s,1990,5,4,-0.4-0.1,0.1-0.2,0.06837606837606838,538
Non-OECD,1990s,1990,6,4,0.1-0.5,0.1-0.2,0.075,538
Non-OECD,1990s,1990,7,4,0.5-1.0,0.1-0.2,0.041237113402061855,538
Non-OECD,1990s,1990,8,4,1.0-1.4,0.1-0.2,0.0707070707070707,538
Non-OECD,1990s,1990,9,4,1.4-1.8,0.1-0.2,0.0625,538
Non-OECD,1990s,1990,10,4,1.8-4.2,0.1-0.2,0.011235955056179775,538
Non-OECD,1990s,1990,1,5,-4.3--2.0,0.2-0.3,0.041237113402061855,538
Non-OECD,1990s,1990,2,5,-2.0--1.2,0.2-0.3,0.07575757575757576,538
Non-OECD,1990s,1990,3,5,-1.2--0.8,0.2-0.3,0.038461538461538464,538
Non-OECD,1990s,1990,4,5,-0.8--0.4,0.2-0.3,0.09900990099009901,538
Non-OECD,1990s,1990,5,5,-0.4-0.1,0.2-0.3,0.06521739130434782,538
Non-OECD,1990s,1990,6,5,0.1-0.5,0.2-0.3,0.08,538
Non-OECD,1990s,1990,7,5,0.5-1.0,0.2-0.3,0.07894736842105263,538
Non-OECD,1990s,1990,8,5,1.0-1.4,0.2-0.3,0.07563025210084033,538
Non-OECD,1990s,1990,9,5,1.4-1.8,0.2-0.3,0.044444444444444446,538
Non-OECD,1990s,1990,10,5,1.8-4.2,0.2-0.3,0.009009009009009009,538
Non-OECD,1990s,1990,1,6,-4.3--2.0,0.3-0.4,0.03,538
Non-OECD,1990s,1990,2,6,-2.0--1.2,0.3-0.4,0.03597122302158273,538
Non-OECD,1990s,1990,3,6,-1.2--0.8,0.3-0.4,0.07874015748031496,538
Non-OECD,1990s,1990,4,6,-0.8--0.4,0.3-0.4,0.008928571428571428,538
Non-OECD,1990s,1990,5,6,-0.4-0.1,0.3-0.4,0.06428571428571428,538
Non-OECD,1990s,1990,6,6,0.1-0.5,0.3-0.4,0.057692307692307696,538
Non-OECD,1990s,1990,7,6,0.5-1.0,0.3-0.4,0.07758620689655173,538
Non-OECD,1990s,1990,8,6,1.0-1.4,0.3-0.4,0.09243697478991597,538
Non-OECD,1990s,1990,9,6,1.4-1.8,0.3-0.4,0.10852713178294573,538
Non-OECD,1990s,1990,10,6,1.8-4.2,0.3-0.4,0.045871559633027525,538
Non-OECD,1990s,1990,1,7,-4.3--2.0,0.4-0.6,0.010526315789473684,538
Non-OECD,1990s,1990,2,7,-2.0--1.2,0.4-0.6,0.096,538
Non-OECD,1990s,1990,3,7,-1.2--0.8,0.4-0.6,0.04838709677419355,538
Non-OECD,1990s,1990,4,7,-0.8--0.4,0.4-0.6,0.02912621359223301,538
Non-OECD,1990s,1990,5,7,-0.4-0.1,0.4-0.6,0.05185185185185185,538
Non-OECD,1990s,1990,6,7,0.1-0.5,0.4-0.6,0.07291666666666667,538
Non-OECD,1990s,1990,7,7,0.5-1.0,0.4-0.6,0.07272727272727272,538
Non-OECD,1990s,1990,8,7,1.0-1.4,0.4-0.6,0.0603448275862069,538
Non-OECD,1990s,1990,9,7,1.4-1.8,0.4-0.6,0.0625,538
Non-OECD,1990s,1990,10,7,1.8-4.2,0.4-0.6,0.07,538
Non-OECD,1990s,1990,1,8,-4.3--2.0,0.6-0.8,0.034482758620689655,538
Non-OECD,1990s,1990,2,8,-2.0--1.2,0.6-0.8,0.11016949152542373,538
Non-OECD,1990s,1990,3,8,-1.2--0.8,0.6-0.8,0.0782608695652174,538
Non-OECD,1990s,1990,4,8,-0.8--0.4,0.6-0.8,0.05263157894736842,538
Non-OECD,1990s,1990,5,8,-0.4-0.1,0.6-0.8,0.0625,538
Non-OECD,1990s,1990,6,8,0.1-0.5,0.6-0.8,0.010416666666666666,538
Non-OECD,1990s,1990,7,8,0.5-1.0,0.6-0.8,0.07692307692307693,538
Non-OECD,1990s,1990,8,8,1.0-1.4,0.6-0.8,0.044642857142857144,538
Non-OECD,1990s,1990,9,8,1.4-1.8,0.6-0.8,0.031746031746031744,538
Non-OECD,1990s,1990,10,8,1.8-4.2,0.6-0.8,0.041237113402061855,538
Non-OECD,1990s,1990,1,9,-4.3--2.0,0.8-0.9,0.05555555555555555,538
Non-OECD,1990s,1990,2,9,-2.0--1.2,0.8-0.9,0.09433962264150944,538
Non-OECD,1990s,1990,3,9,-1.2--0.8,0.8-0.9,0.07741935483870968,538
Non-OECD,1990s,1990,4,9,-0.8--0.4,0.8-0.9,0.06716417910447761,538
Non-OECD,1990s,1990,5,9,-0.4-0.1,0.8-0.9,0.14012738853503184,538
Non-OECD,1990s,1990,6,9,0.1-0.5,0.8-0.9,0.021897810218978103,538
Non-OECD,1990s,1990,7,9,0.5-1.0,0.8-0.9,0.019736842105263157,538
Non-OECD,1990s,1990,8,9,1.0-1.4,0.8-0.9,0.059602649006622516,538
Non-OECD,1990s,1990,9,9,1.4-1.8,0.8-0.9,0.054878048780487805,538
Non-OECD,1990s,1990,10,9,1.8-4.2,0.8-0.9,0.1076923076923077,538
Non-OECD,1990s,1990,1,10,-4.3--2.0,0.9-1.0,0.03571428571428571,538
Non-OECD,1990s,1990,2,10,-2.0--1.2,0.9-1.0,0.07563025210084033,538
Non-OECD,1990s,1990,3,10,-1.2--0.8,0.9-1.0,0.025423728813559324,538
Non-OECD,1990s,1990,4,10,-0.8--0.4,0.9-1.0,0.021052631578947368,538
Non-OECD,1990s,1990,5,10,-0.4-0.1,0.9-1.0,0.007575757575757576,538
Non-OECD,1990s,1990,6,10,0.1-0.5,0.9-1.0,0.010752688172043012,538
Non-OECD,1990s,1990,7,10,0.5-1.0,0.9-1.0,0.05825242718446602,538
Non-OECD,1990s,1990,8,10,1.0-1.4,0.9-1.0,0.06542056074766354,538
Non-OECD,1990s,1990,9,10,1.4-1.8,0.9-1.0,0.14414414414414414,538
Non-OECD,1990s,1990,10,10,1.8-4.2,0.9-1.0,0.10112359550561797,538
Non-OECD,2000s,2000,1,1,-4.3--2.0,0.0-0.0,0.06060606060606061,574
Non-OECD,2000s,2000,2,1,-2.0--1.2,0.0-0.0,0.0684931506849315,574
Non-OECD,2000s,2000,3,1,-1.2--0.8,0.0-0.0,0,574
Non-OECD,2000s,2000,4,1,-0.8--0.4,0.0-0.0,0.031746031746031744,574
Non-OECD,2000s,2000,5,1,-0.4-0.1,0.0-0.0,0,574
Non-OECD,2000s,2000,6,1,0.1-0.5,0.0-0.0,0,574
Non-OECD,2000s,2000,7,1,0.5-1.0,0.0-0.0,0,574
Non-OECD,2000s,2000,8,1,1.0-1.4,0.0-0.0,0.03571428571428571,574
Non-OECD,2000s,2000,9,1,1.4-1.8,0.0-0.0,0.011235955056179775,574
Non-OECD,2000s,2000,10,1,1.8-4.2,0.0-0.0,0,574
Non-OECD,2000s,2000,1,2,-4.3--2.0,0.0-0.1,0,574
Non-OECD,2000s,2000,2,2,-2.0--1.2,0.0-0.1,0,574
Non-OECD,2000s,2000,3,2,-1.2--0.8,0.0-0.1,0.06666666666666667,574
Non-OECD,2000s,2000,4,2,-0.8--0.4,0.0-0.1,0,574
Non-OECD,2000s,2000,5,2,-0.4-0.1,0.0-0.1,0.039473684210526314,574
Non-OECD,2000s,2000,6,2,0.1-0.5,0.0-0.1,0.0684931506849315,574
Non-OECD,2000s,2000,7,2,0.5-1.0,0.0-0.1,0.0136986301369863,574
Non-OECD,2000s,2000,8,2,1.0-1.4,0.0-0.1,0.03409090909090909,574
Non-OECD,2000s,2000,9,2,1.4-1.8,0.0-0.1,0,574
Non-OECD,2000s,2000,10,2,1.8-4.2,0.0-0.1,0,574
Non-OECD,2000s,2000,1,3,-4.3--2.0,0.1-0.1,0.022222222222222223,574
Non-OECD,2000s,2000,2,3,-2.0--1.2,0.1-0.1,0.03488372093023256,574
Non-OECD,2000s,2000,3,3,-1.2--0.8,0.1-0.1,0.011627906976744186,574
Non-OECD,2000s,2000,4,3,-0.8--0.4,0.1-0.1,0.0410958904109589,574
Non-OECD,2000s,2000,5,3,-0.4-0.1,0.1-0.1,0,574
Non-OECD,2000s,2000,6,3,0.1-0.5,0.1-0.1,0.08974358974358974,574
Non-OECD,2000s,2000,7,3,0.5-1.0,0.1-0.1,0.05194805194805195,574
Non-OECD,2000s,2000,8,3,1.0-1.4,0.1-0.1,0.020833333333333332,574
Non-OECD,2000s,2000,9,3,1.4-1.8,0.1-0.1,0.030612244897959183,574
Non-OECD,2000s,2000,10,3,1.8-4.2,0.1-0.1,0,574
Non-OECD,2000s,2000,1,4,-4.3--2.0,0.1-0.2,0.014925373134328358,574
Non-OECD,2000s,2000,2,4,-2.0--1.2,0.1-0.2,0.04716981132075472,574
Non-OECD,2000s,2000,3,4,-1.2--0.8,0.1-0.2,0.05825242718446602,574
Non-OECD,2000s,2000,4,4,-0.8--0.4,0.1-0.2,0.12643678160919541,574
Non-OECD,2000s,2000,5,4,-0.4-0.1,0.1-0.2,0.018867924528301886,574
Non-OECD,2000s,2000,6,4,0.1-0.5,0.1-0.2,0.07,574
Non-OECD,2000s,2000,7,4,0.5-1.0,0.1-0.2,0.04040404040404041,574
Non-OECD,2000s,2000,8,4,1.0-1.4,0.1-0.2,0.02564102564102564,574
Non-OECD,2000s,2000,9,4,1.4-1.8,0.1-0.2,0.0423728813559322,574
Non-OECD,2000s,2000,10,4,1.8-4.2,0.1-0.2,0.023529411764705882,574
Non-OECD,2000s,2000,1,5,-4.3--2.0,0.2-0.3,0.041237113402061855,574
Non-OECD,2000s,2000,2,5,-2.0--1.2,0.2-0.3,0.09090909090909091,574
Non-OECD,2000s,2000,3,5,-1.2--0.8,0.2-0.3,0.07575757575757576,574
Non-OECD,2000s,2000,4,5,-0.8--0.4,0.2-0.3,0.056451612903225805,574
Non-OECD,2000s,2000,5,5,-0.4-0.1,0.2-0.3,0.07633587786259542,574
Non-OECD,2000s,2000,6,5,0.1-0.5,0.2-0.3,0.029411764705882353,574
Non-OECD,2000s,2000,7,5,0.5-1.0,0.2-0.3,0.07086614173228346,574
Non-OECD,2000s,2000,8,5,1.0-1.4,0.2-0.3,0.05517241379310345,574
Non-OECD,2000s,2000,9,5,1.4-1.8,0.2-0.3,0.09090909090909091,574
Non-OECD,2000s,2000,10,5,1.8-4.2,0.2-0.3,0.01694915254237288,574
Non-OECD,2000s,2000,1,6,-4.3--2.0,0.3-0.4,0,574
Non-OECD,2000s,2000,2,6,-2.0--1.2,0.3-0.4,0.06923076923076923,574
Non-OECD,2000s,2000,3,6,-1.2--0.8,0.3-0.4,0.10483870967741936,574
Non-OECD,2000s,2000,4,6,-0.8--0.4,0.3-0.4,0.058823529411764705,574
Non-OECD,2000s,2000,5,6,-0.4-0.1,0.3-0.4,0.07936507936507936,574
Non-OECD,2000s,2000,6,6,0.1-0.5,0.3-0.4,0.06299212598425197,574
Non-OECD,2000s,2000,7,6,0.5-1.0,0.3-0.4,0.056451612903225805,574
Non-OECD,2000s,2000,8,6,1.0-1.4,0.3-0.4,0.04964539007092199,574
Non-OECD,2000s,2000,9,6,1.4-1.8,0.3-0.4,0.055944055944055944,574
Non-OECD,2000s,2000,10,6,1.8-4.2,0.3-0.4,0.045454545454545456,574
Non-OECD,2000s,2000,1,7,-4.3--2.0,0.4-0.6,0.028037383177570093,574
Non-OECD,2000s,2000,2,7,-2.0--1.2,0.4-0.6,0.04794520547945205,574
Non-OECD,2000s,2000,3,7,-1.2--0.8,0.4-0.6,0.04861111111111111,574
Non-OECD,2000s,2000,4,7,-0.8--0.4,0.4-0.6,0.021897810218978103,574
Non-OECD,2000s,2000,5,7,-0.4-0.1,0.4-0.6,0.034482758620689655,574
Non-OECD,2000s,2000,6,7,0.1-0.5,0.4-0.6,0.04929577464788732,574
Non-OECD,2000s,2000,7,7,0.5-1.0,0.4-0.6,0.058394160583941604,574
Non-OECD,2000s,2000,8,7,1.0-1.4,0.4-0.6,0.14893617021276595,574
Non-OECD,2000s,2000,9,7,1.4-1.8,0.4-0.6,0.11486486486486487,574
Non-OECD,2000s,2000,10,7,1.8-4.2,0.4-0.6,0.08403361344537816,574
Non-OECD,2000s,2000,1,8,-4.3--2.0,0.6-0.8,0.02,574
Non-OECD,2000s,2000,2,8,-2.0--1.2,0.6-0.8,0.050724637681159424,574
Non-OECD,2000s,2000,3,8,-1.2--0.8,0.6-0.8,0.05925925925925926,574
