group,decade,decade_start,row_i,col_i,row_lab,col_lab,jaccard,n_pairs
Non-OECD,1970s,1970,4,1,-0.8--0.4,0.0-0.0,0,401
Non-OECD,1970s,1970,5,1,-0.4-0.1,0.0-0.0,0,401
Non-OECD,1970s,1970,6,1,0.1-0.5,0.0-0.0,0.041666666666666664,401
Non-OECD,1970s,1970,7,1,0.5-1.0,0.0-0.0,0,401
Non-OECD,1970s,1970,8,1,1.0-1.4,0.0-0.0,0,401
Non-OECD,1970s,1970,9,1,1.4-1.8,0.0-0.0,0,401
Non-OECD,1970s,1970,10,1,1.8-4.2,0.0-0.0,0,401
Non-OECD,1970s,1970,1,2,-4.3--2.0,0.0-0.1,0,401
Non-OECD,1970s,1970,2,2,-2.0--1.2,0.0-0.1,0,401
Non-OECD,1970s,1970,3,2,-1.2--0.8,0.0-0.1,0,401
Non-OECD,1970s,1970,4,2,-0.8--0.4,0.0-0.1,0,401
Non-OECD,1970s,1970,5,2,-0.4-0.1,0.0-0.1,0,401
Non-OECD,1970s,1970,6,2,0.1-0.5,0.0-0.1,0,401
Non-OECD,1970s,1970,7,2,0.5-1.0,0.0-0.1,0,401
Non-OECD,1970s,1970,8,2,1.0-1.4,0.0-0.1,0,401
Non-OECD,1970s,1970,9,2,1.4-1.8,0.0-0.1,0,401
Non-OECD,1970s,1970,10,2,1.8-4.2,0.0-0.1,0,401
Non-OECD,1970s,1970,1,3,-4.3--2.0,0.1-0.1,0,401
Non-OECD,1970s,1970,2,3,-2.0--1.2,0.1-0.1,0.08196721311475409,401
Non-OECD,1970s,1970,3,3,-1.2--0.8,0.1-0.1,0,401
Non-OECD,1970s,1970,4,3,-0.8--0.4,0.1-0.1,0,401
Non-OECD,1970s,1970,5,3,-0.4-0.1,0.1-0.1,0,401
Non-OECD,1970s,1970,6,3,0.1-0.5,0.1-0.1,0.034482758620689655,401
Non-OECD,1970s,1970,7,3,0.5-1.0,0.1-0.1,0.02631578947368421,401
Non-OECD,1970s,1970,8,3,1.0-1.4,0.1-0.1,0,401
Non-OECD,1970s,1970,9,3,1.4-1.8,0.1-0.1,0,401
Non-OECD,1970s,1970,10,3,1.8-4.2,0.1-0.1,0,401
Non-OECD,1970s,1970,1,4,-4.3--2.0,0.1-0.2,0.024096385542168676,401
Non-OECD,1970s,1970,2,4,-2.0--1.2,0.1-0.2,0.014492753623188406,401
Non-OECD,1970s,1970,3,4,-1.2--0.8,0.1-0.2,0.02,401
Non-OECD,1970s,1970,4,4,-0.8--0.4,0.1-0.2,0.058823529411764705,401
Non-OECD,1970s,1970,5,4,-0.4-0.1,0.1-0.2,0.03125,401
Non-OECD,1970s,1970,6,4,0.1-0.5,0.1-0.2,0.0625,401
Non-OECD,1970s,1970,7,4,0.5-1.0,0.1-0.2,0,401
Non-OECD,1970s,1970,8,4,1.0-1.4,0.1-0.2,0,401
Non-OECD,1970s,1970,9,4,1.4-1.8,0.1-0.2,0.027777777777777776,401
Non-OECD,1970s,1970,10,4,1.8-4.2,0.1-0.2,0,401
Non-OECD,1970s,1970,1,5,-4.3--2.0,0.2-0.3,0.06422018348623854,401
Non-OECD,1970s,1970,2,5,-2.0--1.2,0.2-0.3,0.10989010989010989,401
Non-OECD,1970s,1970,3,5,-1.2--0.8,0.2-0.3,0.025,401
Non-OECD,1970s,1970,4,5,-0.8--0.4,0.2-0.3,0.08974358974358974,401
Non-OECD,1970s,1970,5,5,-0.4-0.1,0.2-0.3,0.10344827586206896,401
Non-OECD,1970s,1970,6,5,0.1-0.5,0.2-0.3,0.031746031746031744,401
Non-OECD,1970s,1970,7,5,0.5-1.0,0.2-0.3,0.027777777777777776,401
Non-OECD,1970s,1970,8,5,1.0-1.4,0.2-0.3,0.08771929824561403,401
Non-OECD,1970s,1970,9,5,1.4-1.8,0.2-0.3,0,401
Non-OECD,1970s,1970,10,5,1.8-4.2,0.2-0.3,0.009708737864077669,401
Non-OECD,1970s,1970,1,6,-4.3--2.0,0.3-0.4,0.019230769230769232,401
Non-OECD,1970s,1970,2,6,-2.0--1.2,0.3-0.4,0.04597701149425287,401
Non-OECD,1970s,1970,3,6,-1.2--0.8,0.3-0.4,0,401
Non-OECD,1970s,1970,4,6,-0.8--0.4,0.3-0.4,0.07142857142857142,401
Non-OECD,1970s,1970,5,6,-0.4-0.1,0.3-0.4,0.058823529411764705,401
Non-OECD,1970s,1970,6,6,0.1-0.5,0.3-0.4,0.1,401
Non-OECD,1970s,1970,7,6,0.5-1.0,0.3-0.4,0.12280701754385964,401
Non-OECD,1970s,1970,8,6,1.0-1.4,0.3-0.4,0.0196078431372549,401
Non-OECD,1970s,1970,9,6,1.4-1.8,0.3-0.4,0.03571428571428571,401
Non-OECD,1970s,1970,10,6,1.8-4.2,0.3-0.4,0.03296703296703297,401
Non-OECD,1970s,1970,1,7,-4.3--2.0,0.4-0.6,0.05714285714285714,401
Non-OECD,1970s,1970,2,7,-2.0--1.2,0.4-0.6,0.054945054945054944,401
Non-OECD,1970s,1970,3,7,-1.2--0.8,0.4-0.6,0.11594202898550725,401
Non-OECD,1970s,1970,4,7,-0.8--0.4,0.4-0.6,0.06666666666666667,401
Non-OECD,1970s,1970,5,7,-0.4-0.1,0.4-0.6,0.07272727272727272,401
Non-OECD,1970s,1970,6,7,0.1-0.5,0.4-0.6,0.01694915254237288,401
Non-OECD,1970s,1970,7,7,0.5-1.0,0.4-0.6,0.029850746268656716,401
Non-OECD,1970s,1970,8,7,1.0-1.4,0.4-0.6,0.05555555555555555,401
Non-OECD,1970s,1970,9,7,1.4-1.8,0.4-0.6,0.016129032258064516,401
Non-OECD,1970s,1970,10,7,1.8-4.2,0.4-0.6,0.020618556701030927,401
Non-OECD,1970s,1970,1,8,-4.3--2.0,0.6-0.8,0.008,401
Non-OECD,1970s,1970,2,8,-2.0--1.2,0.6-0.8,0.0673076923076923,401
Non-OECD,1970s,1970,3,8,-1.2--0.8,0.6-0.8,0.16455696202531644,401
Non-OECD,1970s,1970,4,8,-0.8--0.4,0.6-0.8,0.05555555555555555,401
Non-OECD,1970s,1970,5,8,-0.4-0.1,0.6-0.8,0.04225352112676056,401
Non-OECD,1970s,1970,6,8,0.1-0.5,0.6-0.8,0.07142857142857142,401
Non-OECD,1970s,1970,7,8,0.5-1.0,0.6-0.8,0.07692307692307693,401
Non-OECD,1970s,1970,8,8,1.0-1.4,0.6-0.8,0.058823529411764705,401
Non-OECD,1970s,1970,9,8,1.4-1.8,0.6-0.8,0.08333333333333333,401
Non-OECD,1970s,1970,10,8,1.8-4.2,0.6-0.8,0.017857142857142856,401
Non-OECD,1970s,1970,1,9,-4.3--2.0,0.8-0.9,0.12408759124087591,401
Non-OECD,1970s,1970,2,9,-2.0--1.2,0.8-0.9,0.10317460317460317,401
Non-OECD,1970s,1970,3,9,-1.2--0.8,0.8-0.9,0.09090909090909091,401
Non-OECD,1970s,1970,4,9,-0.8--0.4,0.8-0.9,0.0423728813559322,401
Non-OECD,1970s,1970,5,9,-0.4-0.1,0.8-0.9,0.02,401
Non-OECD,1970s,1970,6,9,0.1-0.5,0.8-0.9,0.03,401
Non-OECD,1970s,1970,7,9,0.5-1.0,0.8-0.9,0.01818181818181818,401
Non-OECD,1970s,1970,8,9,1.0-1.4,0.8-0.9,0.05263157894736842,401
Non-OECD,1970s,1970,9,9,1.4-1.8,0.8-0.9,0.09278350515463918,401
Non-OECD,1970s,1970,10,9,1.8-4.2,0.8-0.9,0.109375,401
Non-OECD,1970s,1970,1,10,-4.3--2.0,0.9-1.0,0.2254335260115607,401
Non-OECD,1970s,1970,2,10,-2.0--1.2,0.9-1.0,0.07650273224043716,401
Non-OECD,1970s,1970,3,10,-1.2--0.8,0.9-1.0,0.028901734104046242,401
Non-OECD,1970s,1970,4,10,-0.8--0.4,0.9-1.0,0.07738095238095238,401
Non-OECD,1970s,1970,5,10,-0.4-0.1,0.9-1.0,0.01910828025477707,401
Non-OECD,1970s,1970,6,10,0.1-0.5,0.9-1.0,0.0189873417721519,401
Non-OECD,1970s,1970,7,10,0.5-1.0,0.9-1.0,0.0759493670886076,401
Non-OECD,1970s,1970,8,10,1.0-1.4,0.9-1.0,0.01282051282051282,401
Non-OECD,1970s,1970,9,10,1.4-1.8,0.9-1.0,0.044585987261146494,401
Non-OECD,1970s,1970,10,10,1.8-4.2,0.9-1.0,0.25,401
Non-OECD,1980s,1980,1,1,-4.3--2.0,0.0-0.0,0,454
Non-OECD,1980s,1980,2,1,-2.0--1.2,0.0-0.0,0.015625,454
Non-OECD,1980s,1980,3,1,-1.2--0.8,0.0-0.0,0,454
Non-OECD,1980s,1980,4,1,-0.8--0.4,0.0-0.0,0.09090909090909091,454
Non-OECD,1980s,1980,5,1,-0.4-0.1,0.0-0.0,0.02564102564102564,454
Non-OECD,1980s,1980,6,1,0.1-0.5,0.0-0.0,0,454
Non-OECD,1980s,1980,7,1,0.5-1.0,0.0-0.0,0,454
Non-OECD,1980s,1980,8,1,1.0-1.4,0.0-0.0,0,454
Non-OECD,1980s,1980,9,1,1.4-1.8,0.0-0.0,0,454
Non-OECD,1980s,1980,10,1,1.8-4.2,0.0-0.0,0,454
Non-OECD,1980s,1980,1,2,-4.3--2.0,0.0-0.1,0.014492753623188406,454
Non-OECD,1980s,1980,2,2,-2.0--1.2,0.0-0.1,0,454
Non-OECD,1980s,1980,3,2,-1.2--0.8,0.0-0.1,0.05555555555555555,454
Non-OECD,1980s,1980,4,2,-0.8--0.4,0.0-0.1,0,454
Non-OECD,1980s,1980,5,2,-0.4-0.1,0.0-0.1,0.05,454
Non-OECD,1980s,1980,6,2,0.1-0.5,0.0-0.1,0,454
Non-OECD,1980s,1980,7,2,0.5-1.0,0.0-0.1,0,454
Non-OECD,1980s,1980,8,2,1.0-1.4,0.0-0.1,0.021739130434782608,454
Non-OECD,1980s,1980,9,2,1.4-1.8,0.0-0.1,0.023255813953488372,454
Non-OECD,1980s,1980,10,2,1.8-4.2,0.0-0.1,0,454
Non-OECD,1980s,1980,1,3,-4.3--2.0,0.1-0.1,0.013888888888888888,454
Non-OECD,1980s,1980,2,3,-2.0--1.2,0.1-0.1,0.09375,454
Non-OECD,1980s,1980,3,3,-1.2--0.8,0.1-0.1,0,454
Non-OECD,1980s,1980,4,3,-0.8--0.4,0.1-0.1,0,454
Non-OECD,1980s,1980,5,3,-0.4-0.1,0.1-0.1,0.022727272727272728,454
Non-OECD,1980s,1980,6,3,0.1-0.5,0.1-0.1,0,454
Non-OECD,1980s,1980,7,3,0.5-1.0,0.1-0.1,0.05357142857142857,454
Non-OECD,1980s,1980,8,3,1.0-1.4,0.1-0.1,0,454
Non-OECD,1980s,1980,9,3,1.4-1.8,0.1-0.1,0,454
Non-OECD,1980s,1980,10,3,1.8-4.2,0.1-0.1,0,454
Non-OECD,1980s,1980,1,4,-4.3--2.0,0.1-0.2,0.03333333333333333,454
Non-OECD,1980s,1980,2,4,-2.0--1.2,0.1-0.2,0.034482758620689655,454
Non-OECD,1980s,1980,3,4,-1.2--0.8,0.1-0.2,0.05263157894736842,454
Non-OECD,1980s,1980,4,4,-0.8--0.4,0.1-0.2,0.013888888888888888,454
Non-OECD,1980s,1980,5,4,-0.4-0.1,0.1-0.2,0.14035087719298245,454
Non-OECD,1980s,1980,6,4,0.1-0.5,0.1-0.2,0.03508771929824561,454
Non-OECD,1980s,1980,7,4,0.5-1.0,0.1-0.2,0.09722222222222222,454
Non-OECD,1980s,1980,8,4,1.0-1.4,0.1-0.2,0.04477611940298507,454
Non-OECD,1980s,1980,9,4,1.4-1.8,0.1-0.2,0,454
Non-OECD,1980s,1980,10,4,1.8-4.2,0.1-0.2,0,454
Non-OECD,1980s,1980,1,5,-4.3--2.0,0.2-0.3,0.04716981132075472,454
Non-OECD,1980s,1980,2,5,-2.0--1.2,0.2-0.3,0.08,454
Non-OECD,1980s,1980,3,5,-1.2--0.8,0.2-0.3,0.06521739130434782,454
Non-OECD,1980s,1980,4,5,-0.8--0.4,0.2-0.3,0.0963855421686747,454
Non-OECD,1980s,1980,5,5,-0.4-0.1,0.2-0.3,0.024691358024691357,454
Non-OECD,1980s,1980,6,5,0.1-0.5,0.2-0.3,0.04054054054054054,454
Non-OECD,1980s,1980,7,5,0.5-1.0,0.2-0.3,0.05434782608695652,454
Non-OECD,1980s,1980,8,5,1.0-1.4,0.2-0.3,0.060240963855421686,454
Non-OECD,1980s,1980,9,5,1.4-1.8,0.2-0.3,0.024096385542168676,454
Non-OECD,1980s,1980,10,5,1.8-4.2,0.2-0.3,0.04950495049504951,454
Non-OECD,1980s,1980,1,6,-4.3--2.0,0.3-0.4,0.019230769230769232,454
Non-OECD,1980s,1980,2,6,-2.0--1.2,0.3-0.4,0.019801980198019802,454
Non-OECD,1980s,1980,3,6,-1.2--0.8,0.3-0.4,0.056818181818181816,454
Non-OECD,1980s,1980,4,6,-0.8--0.4,0.3-0.4,0.06172839506172839,454
Non-OECD,1980s,1980,5,6,-0.4-0.1,0.3-0.4,0.0684931506849315,454
Non-OECD,1980s,1980,6,6,0.1-0.5,0.3-0.4,0.2631578947368421,454
Non-OECD,1980s,1980,7,6,0.5-1.0,0.3-0.4,0.033707865168539325,454
Non-OECD,1980s,1980,8,6,1.0-1.4,0.3-0.4,0.024691358024691357,454
Non-OECD,1980s,1980,9,6,1.4-1.8,0.3-0.4,0.02564102564102564,454
Non-OECD,1980s,1980,10,6,1.8-4.2,0.3-0.4,0.030612244897959183,454
Non-OECD,1980s,1980,1,7,-4.3--2.0,0.4-0.6,0.05555555555555555,454
Non-OECD,1980s,1980,2,7,-2.0--1.2,0.4-0.6,0.05714285714285714,454
Non-OECD,1980s,1980,3,7,-1.2--0.8,0.4-0.6,0.052083333333333336,454
Non-OECD,1980s,1980,4,7,-0.8--0.4,0.4-0.6,0.06818181818181818,454
Non-OECD,1980s,1980,5,7,-0.4-0.1,0.4-0.6,0.04878048780487805,454
Non-OECD,1980s,1980,6,7,0.1-0.5,0.4-0.6,0,454
Non-OECD,1980s,1980,7,7,0.5-1.0,0.4-0.6,0.06382978723404255,454
Non-OECD,1980s,1980,8,7,1.0-1.4,0.4-0.6,0.07058823529411765,454
Non-OECD,1980s,1980,9,7,1.4-1.8,0.4-0.6,0.08641975308641975,454
Non-OECD,1980s,1980,10,7,1.8-4.2,0.4-0.6,0.05825242718446602,454
Non-OECD,1980s,1980,1,8,-4.3--2.0,0.6-0.8,0.008849557522123894,454
Non-OECD,1980s,1980,2,8,-2.0--1.2,0.6-0.8,0.04716981132075472,454
Non-OECD,1980s,1980,3,8,-1.2--0.8,0.6-0.8,0.14772727272727273,454
Non-OECD,1980s,1980,4,8,-0.8--0.4,0.6-0.8,0.021739130434782608,454
Non-OECD,1980s,1980,5,8,-0.4-0.1,0.6-0.8,0.011764705882352941,454
Non-OECD,1980s,1980,6,8,0.1-0.5,0.6-0.8,0,454
Non-OECD,1980s,1980,7,8,0.5-1.0,0.6-0.8,0.041666666666666664,454
Non-OECD,1980s,1980,8,8,1.0-1.4,0.6-0.8,0.10975609756097561,454
Non-OECD,1980s,1980,9,8,1.4-1.8,0.6-0.8,0.14285714285714285,454
Non-OECD,1980s,1980,10,8,1.8-4.2,0.6-0.8,0.05825242718446602,454
Non-OECD,1980s,1980,1,9,-4.3--2.0,0.8-0.9,0.09166666666666666,454
Non-OECD,1980s,1980,2,9,-2.0--1.2,0.8-0.9,0.07563025210084033,454
Non-OECD,1980s,1980,3,9,-1.2--0.8,0.8-0.9,0.03508771929824561,454
Non-OECD,1980s,1980,4,9,-0.8--0.4,0.8-0.9,0.04716981132075472,454
Non-OECD,1980s,1980,5,9,-0.4-0.1,0.8-0.9,0.07291666666666667,454
Non-OECD,1980s,1980,6,9,0.1-0.5,0.8-0.9,0.021052631578947368,454
Non-OECD,1980s,1980,7,9,0.5-1.0,0.8-0.9,0.044642857142857144,454
Non-OECD,1980s,1980,8,9,1.0-1.4,0.8-0.9,0.09090909090909091,454
Non-OECD,1980s,1980,9,9,1.4-1.8,0.8-0.9,0.039603960396039604,454
Non-OECD,1980s,1980,10,9,1.8-4.2,0.8-0.9,0.11504424778761062,454
Non-OECD,1980s,1980,1,10,-4.3--2.0,0.9-1.0,0.19753086419753085,454
Non-OECD,1980s,1980,2,10,-2.0--1.2,0.9-1.0,0.11046511627906977,454
Non-OECD,1980s,1980,3,10,-1.2--0.8,0.9-1.0,0.05232558139534884,454
Non-OECD,1980s,1980,4,10,-0.8--0.4,0.9-1.0,0.06748466257668712,454
Non-OECD,1980s,1980,5,10,-0.4-0.1,0.9-1.0,0.018404907975460124,454
Non-OECD,1980s,1980,6,10,0.1-0.5,0.9-1.0,0.03896103896103896,454
Non-OECD,1980s,1980,7,10,0.5-1.0,0.9-1.0,0.09090909090909091,454
Non-OECD,1980s,1980,8,10,1.0-1.4,0.9-1.0,0.023952095808383235,454
Non-OECD,1980s,1980,9,10,1.4-1.8,0.9-1.0,0.05660377358490566,454
Non-OECD,1980s,1980,10,10,1.8-4.2,0.9-1.0,0.14545454545454545,454
Non-OECD,1990s,1990,1,1,-4.3--2.0,0.0-0.0,0.019230769230769232,960
Non-OECD,1990s,1990,2,1,-2.0--1.2,0.0-0.0,0.015873015873015872,960
Non-OECD,1990s,1990,3,1,-1.2--0.8,0.0-0.0,0.04032258064516129,960
Non-OECD,1990s,1990,4,1,-0.8--0.4,0.0-0.0,0.025423728813559324,960
Non-OECD,1990s,1990,5,1,-0.4-0.1,0.0-0.0,0.032467532467532464,960
Non-OECD,1990s,1990,6,1,0.1-0.5,0.0-0.0,0.025,960
Non-OECD,1990s,1990,7,1,0.5-1.0,0.0-0.0,0.016129032258064516,960
Non-OECD,1990s,1990,8,1,1.0-1.4,0.0-0.0,0.024193548387096774,960
Non-OECD,1990s,1990,9,1,1.4-1.8,0.0-0.0,0.016260162601626018,960
Non-OECD,1990s,1990,10,1,1.8-4.2,0.0-0.0,0,960
Non-OECD,1990s,1990,1,2,-4.3--2.0,0.0-0.1,0,960
Non-OECD,1990s,1990,2,2,-2.0--1.2,0.0-0.1,0.01694915254237288,960
Non-OECD,1990s,1990,3,2,-1.2--0.8,0.0-0.1,0.04310344827586207,960
Non-OECD,1990s,1990,4,2,-0.8--0.4,0.0-0.1,0.008928571428571428,960
Non-OECD,1990s,1990,5,2,-0.4-0.1,0.0-0.1,0.04861111111111111,960
Non-OECD,1990s,1990,6,2,0.1-0.5,0.0-0.1,0.017699115044247787,960
Non-OECD,1990s,1990,7,2,0.5-1.0,0.0-0.1,0.017241379310344827,960
Non-OECD,1990s,1990,8,2,1.0-1.4,0.0-0.1,0,960
Non-OECD,1990s,1990,9,2,1.4-1.8,0.0-0.1,0,960
Non-OECD,1990s,1990,10,2,1.8-4.2,0.0-0.1,0,960
Non-OECD,1990s,1990,1,3,-4.3--2.0,0.1-0.1,0.048,960
Non-OECD,1990s,1990,2,3,-2.0--1.2,0.1-0.1,0.04081632653061224,960
Non-OECD,1990s,1990,3,3,-1.2--0.8,0.1-0.1,0.047619047619047616,960
Non-OECD,1990s,1990,4,3,-0.8--0.4,0.1-0.1,0.02097902097902098,960
Non-OECD,1990s,1990,5,3,-0.4-0.1,0.1-0.1,0.045454545454545456,960
Non-OECD,1990s,1990,6,3,0.1-0.5,0.1-0.1,0.04225352112676056,960
Non-OECD,1990s,1990,7,3,0.5-1.0,0.1-0.1,0.04861111111111111,960
Non-OECD,1990s,1990,8,3,1.0-1.4,0.1-0.1,0.020134228187919462,960
Non-OECD,1990s,1990,9,3,1.4-1.8,0.1-0.1,0.0273972602739726,960
Non-OECD,1990s,1990,10,3,1.8-4.2,0.1-0.1,0.01834862385321101,960
Non-OECD,1990s,1990,1,4,-4.3--2.0,0.1-0.2,0.030303030303030304,960
Non-OECD,1990s,1990,2,4,-2.0--1.2,0.1-0.2,0.015873015873015872,960
Non-OECD,1990s,1990,3,4,-1.2--0.8,0.1-0.2,0.06043956043956044,960
Non-OECD,1990s,1990,4,4,-0.8--0.4,0.1-0.2,0.06936416184971098,960
Non-OECD,1990s,1990,5,4,-0.4-0.1,0.1-0.2,0.04205607476635514,960
Non-OECD,1990s,1990,6,4,0.1-0.5,0.1-0.2,0.0935672514619883,960
Non-OECD,1990s,1990,7,4,0.5-1.0,0.1-0.2,0.049723756906077346,960
Non-OECD,1990s,1990,8,4,1.0-1.4,0.1-0.2,0.055248618784530384,960
Non-OECD,1990s,1990,9,4,1.4-1.8,0.1-0.2,0.08,960
Non-OECD,1990s,1990,10,4,1.8-4.2,0.1-0.2,0.013513513513513514,960
Non-OECD,1990s,1990,1,5,-4.3--2.0,0.2-0.3,0.041237113402061855,960
Non-OECD,1990s,1990,2,5,-2.0--1.2,0.2-0.3,0.06666666666666667,960
Non-OECD,1990s,1990,3,5,-1.2--0.8,0.2-0.3,0.03686635944700461,960
Non-OECD,1990s,1990,4,5,-0.8--0.4,0.2-0.3,0.10714285714285714,960
Non-OECD,1990s,1990,5,5,-0.4-0.1,0.2-0.3,0.0759493670886076,960
Non-OECD,1990s,1990,6,5,0.1-0.5,0.2-0.3,0.06310679611650485,960
Non-OECD,1990s,1990,7,5,0.5-1.0,0.2-0.3,0.07766990291262135,960
Non-OECD,1990s,1990,8,5,1.0-1.4,0.2-0.3,0.06698564593301436,960
Non-OECD,1990s,1990,9,5,1.4-1.8,0.2-0.3,0.03271028037383177,960
Non-OECD,1990s,1990,10,5,1.8-4.2,0.2-0.3,0.02247191011235955,960
Non-OECD,1990s,1990,1,6,-4.3--2.0,0.3-0.4,0.03619909502262444,960
Non-OECD,1990s,1990,2,6,-2.0--1.2,0.3-0.4,0.04583333333333333,960
Non-OECD,1990s,1990,3,6,-1.2--0.8,0.3-0.4,0.09090909090909091,960
Non-OECD,1990s,1990,4,6,-0.8--0.4,0.3-0.4,0.06550218340611354,960
Non-OECD,1990s,1990,5,6,-0.4-0.1,0.3-0.4,0.06415094339622641,960
Non-OECD,1990s,1990,6,6,0.1-0.5,0.3-0.4,0.07423580786026202,960
Non-OECD,1990s,1990,7,6,0.5-1.0,0.3-0.4,0.09691629955947137,960
Non-OECD,1990s,1990,8,6,1.0-1.4,0.3-0.4,0.059322033898305086,960
Non-OECD,1990s,1990,9,6,1.4-1.8,0.3-0.4,0.08771929824561403,960
Non-OECD,1990s,1990,10,6,1.8-4.2,0.3-0.4,0.024509803921568627,960
Non-OECD,1990s,1990,1,7,-4.3--2.0,0.4-0.6,0.04830917874396135,960
Non-OECD,1990s,1990,2,7,-2.0--1.2,0.4-0.6,0.06696428571428571,960
Non-OECD,1990s,1990,3,7,-1.2--0.8,0.4-0.6,0.05726872246696035,960
Non-OECD,1990s,1990,4,7,-0.8--0.4,0.4-0.6,0.05454545454545454,960
Non-OECD,1990s,1990,5,7,-0.4-0.1,0.4-0.6,0.07569721115537849,960
Non-OECD,1990s,1990,6,7,0.1-0.5,0.4-0.6,0.058823529411764705,960
Non-OECD,1990s,1990,7,7,0.5-1.0,0.4-0.6,0.05333333333333334,960
Non-OECD,1990s,1990,8,7,1.0-1.4,0.4-0.6,0.08181818181818182,960
Non-OECD,1990s,1990,9,7,1.4-1.8,0.4-0.6,0.06306306306306306,960
Non-OECD,1990s,1990,10,7,1.8-4.2,0.4-0.6,0.06486486486486487,960
Non-OECD,1990s,1990,1,8,-4.3--2.0,0.6-0.8,0.0481283422459893,960
Non-OECD,1990s,1990,2,8,-2.0--1.2,0.6-0.8,0.09,960
Non-OECD,1990s,1990,3,8,-1.2--0.8,0.6-0.8,0.06310679611650485,960
Non-OECD,1990s,1990,4,8,-0.8--0.4,0.6-0.8,0.04455445544554455,960
Non-OECD,1990s,1990,5,8,-0.4-0.1,0.6-0.8,0.0641025641025641,960
Non-OECD,1990s,1990,6,8,0.1-0.5,0.6-0.8,0.03902439024390244,960
Non-OECD,1990s,1990,7,8,0.5-1.0,0.6-0.8,0.06930693069306931,960
Non-OECD,1990s,1990,8,8,1.0-1.4,0.6-0.8,0.06896551724137931,960
Non-OECD,1990s,1990,9,8,1.4-1.8,0.6-0.8,0.03864734299516908,960
Non-OECD,1990s,1990,10,8,1.8-4.2,0.6-0.8,0.05389221556886228,960
Non-OECD,1990s,1990,1,9,-4.3--2.0,0.8-0.9,0.0861244019138756,960
Non-OECD,1990s,1990,2,9,-2.0--1.2,0.8-0.9,0.07792207792207792,960
Non-OECD,1990s,1990,3,9,-1.2--0.8,0.8-0.9,0.06837606837606838,960
Non-OECD,1990s,1990,4,9,-0.8--0.4,0.8-0.9,0.056768558951965066,960
Non-OECD,1990s,1990,5,9,-0.4-0.1,0.8-0.9,0.1067193675889328,960
Non-OECD,1990s,1990,6,9,0.1-0.5,0.8-0.9,0.042735042735042736,960
Non-OECD,1990s,1990,7,9,0.5-1.0,0.8-0.9,0.02066115702479339,960
Non-OECD,1990s,1990,8,9,1.0-1.4,0.8-0.9,0.05531914893617021,960
Non-OECD,1990s,1990,9,9,1.4-1.8,0.8-0.9,0.05128205128205128,960
Non-OECD,1990s,1990,10,9,1.8-4.2,0.8-0.9,0.08376963350785341,960
Non-OECD,1990s,1990,1,10,-4.3--2.0,0.9-1.0,0.08074534161490683,960
Non-OECD,1990s,1990,2,10,-2.0--1.2,0.9-1.0,0.06521739130434782,960
Non-OECD,1990s,1990,3,10,-1.2--0.8,0.9-1.0,0.015463917525773196,960
Non-OECD,1990s,1990,4,10,-0.8--0.4,0.9-1.0,0.02717391304347826,960
Non-OECD,1990s,1990,5,10,-0.4-0.1,0.9-1.0,0.031818181818181815,960
Non-OECD,1990s,1990,6,10,0.1-0.5,0.9-1.0,0.04371584699453552,960
Non-OECD,1990s,1990,7,10,0.5-1.0,0.9-1.0,0.05434782608695652,960
Non-OECD,1990s,1990,8,10,1.0-1.4,0.9-1.0,0.059782608695652176,960
Non-OECD,1990s,1990,9,10,1.4-1.8,0.9-1.0,0.09659090909090909,960
Non-OECD,1990s,1990,10,10,1.8-4.2,0.9-1.0,0.06206896551724138,960
Non-OECD,2000s,2000,1,1,-4.3--2.0,0.0-0.0,0.02564102564102564,1017
Non-OECD,2000s,2000,2,1,-2.0--1.2,0.0-0.0,0.05,1017
Non-OECD,2000s,2000,3,1,-1.2--0.8,0.0-0.0,0.014388489208633094,1017
Non-OECD,2000s,2000,4,1,-0.8--0.4,0.0-0.0,0.02459016393442623,1017
Non-OECD,2000s,2000,5,1,-0.4-0.1,0.0-0.0,0.020689655172413793,1017
Non-OECD,2000s,2000,6,1,0.1-0.5,0.0-0.0,0,1017
Non-OECD,2000s,2000,7,1,0.5-1.0,0.0-0.0,0.022556390977443608,1017
Non-OECD,2000s,2000,8,1,1.0-1.4,0.0-0.0,0.02054794520547945,1017
Non-OECD,2000s,2000,9,1,1.4-1.8,0.0-0.0,0.008264462809917356,1017
Non-OECD,2000s,2000,10,1,1.8-4.2,0.0-0.0,0,1017
Non-OECD,2000s,2000,1,2,-4.3--2.0,0.0-0.1,0,1017
Non-OECD,2000s,2000,2,2,-2.0--1.2,0.0-0.1,0,1017
Non-OECD,2000s,2000,3,2,-1.2--0.8,0.0-0.1,0.035211267605633804,1017
Non-OECD,2000s,2000,4,2,-0.8--0.4,0.0-0.1,0.0234375,1017
Non-OECD,2000s,2000,5,2,-0.4-0.1,0.0-0.1,0.02666666666666667,1017
Non-OECD,2000s,2000,6,2,0.1-0.5,0.0-0.1,0.06201550387596899,1017
Non-OECD,2000s,2000,7,2,0.5-1.0,0.0-0.1,0.014285714285714285,1017
Non-OECD,2000s,2000,8,2,1.0-1.4,0.0-0.1,0.026490066225165563,1017
Non-OECD,2000s,2000,9,2,1.4-1.8,0.0-0.1,0.024,1017
Non-OECD,2000s,2000,10,2,1.8-4.2,0.0-0.1,0,1017
