window,treatment_def,outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
1,backsliding_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.00107439127572228,0.00274968857660505,0.6959953539762294,-5.774330394883101e-4,0.02660974152490492,0.9826872143585884,16.022942172657274
1,backsliding_Nyr,Y_polyarchy,Electoral (polyarchy),vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.01322131656568396,0.0349491586797904,0.7052066862173691,0.2122491178743633,0.5264331847907323,0.6868133154082923,19.304676565027425
1,backsliding_Nyr,Y_libdem,Liberal,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.0192858836393855,0.02969061147198786,0.5159753886986257,0.20258856610499465,0.4470884005423296,0.6504561017879905,18.856909090224026
1,backsliding_Nyr,Y_partipdem,Participatory,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.02367208110635603,0.02029276629496906,0.24340101422334576,0.21099552583608616,0.2849328936581874,0.4589908750516779,17.72349099993579
1,backsliding_Nyr,Y_delibdem,Deliberative,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.01804202064704965,0.03460098144550449,0.6020666355157172,0.2188411885717613,0.496186327927686,0.6591794134461088,19.097661778978765
1,backsliding_Nyr,Y_egaldem,Egalitarian,vdem_high,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.00334297969197476,0.01954177805217398,0.864170023461559,0.11490262554971638,0.2912057141899025,0.6931562349471041,18.70888947880732
1,backsliding_Nyr,Y_elecoff,Elected officials,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.01518562012044892,0.09417165001624092,0.8718928092055156,-0.00631623627186604,1.0925134161781,0.9953871510822412,17.64497692265789
1,backsliding_Nyr,Y_frefair,Clean elections,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,-0.00518257606147819,0.06251912173233252,0.9339343497819054,-0.03777758905111544,0.8866447408999676,0.9660145307407896,19.360170983334733
1,backsliding_Nyr,Y_frassoc,Association,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.02084361739938772,0.03671604964114077,0.570240244978801,0.22812640466540068,0.4954035158158154,0.6451673873147534,20.30516775349379
1,backsliding_Nyr,Y_suffr,Suffrage,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.00506178209039042,0.00603758401397635,0.40181802466938993,0.0431848120660523,0.0815025090983739,0.5962099151050906,20.050569760172525
1,backsliding_Nyr,Y_freexp,Expression & alt. info,vdem_electoral,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.01293397674234055,0.03066622965193298,0.6731957362210311,0.22222427016730645,0.39786070068272666,0.5764702859466183,18.991364434172738
1,backsliding_Nyr,Y_cl_rol,Rule of law,vdem_liberal,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,-0.01086076724258658,0.03678095411828253,0.767778184368021,-0.062025105904607,0.49501342834186113,0.900286174792686,18.88575713895729
1,backsliding_Nyr,Y_cspart,Civil society,vdem_particip,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.06028552785268142,0.04514261912717454,0.181730434457559,0.5010444389785615,0.6327702031746743,0.4284616421670908,17.319199238498737
1,backsliding_Nyr,Y_dd,Direct democracy,vdem_particip,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.01507627852019001,0.01510249420079079,0.3181512872420026,0.1548561445067857,0.26816008300299976,0.5636176133318532,23.276795402950217
1,backsliding_Nyr,Y_locelec,Local elections,vdem_particip,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,403,8,-0.01390624035185854,0.03841044251846483,0.7173197320045079,-0.16045412673227505,0.6473033476963502,0.8042265699440992,18.96266129229105
1,backsliding_Nyr,Y_regelec,Regional elections,vdem_particip,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.03100210965624833,0.02682685292965311,0.24782957840013445,0.25545474854977646,0.3979003152609245,0.520868701853221,17.90646169107951
1,backsliding_Nyr,Y_delib,Deliberation,vdem_egal_delib,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,-0.00650691785024148,0.04000818870343993,0.870802165594315,-0.05624219538289871,0.5394647220218729,0.9169665455745146,18.58948512337439
1,backsliding_Nyr,Y_eqprotec,Equal protection,vdem_egal_delib,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,-0.00957061980584467,0.02736983258572655,0.7265805995003298,0.04759581635227902,0.35117614091407195,0.8921907889067371,19.211538378637925
1,backsliding_Nyr,Y_eqaccess,Equal access,vdem_egal_delib,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,0.00336516413819394,0.02166185185059222,0.8765455652031529,0.08140385001885934,0.26474641862258674,0.7584791327176035,17.887107716028133
1,backsliding_Nyr,Y_eqdr,Equal distribution,vdem_egal_delib,instr-antiplural_w1_trt-ert_gapany_illib0p6535_opp0p6535_exclyr,backsliding_Nyr,411,8,0.10466268913530978,0.21276230166357335,411,8,-0.01537742229419085,0.02046464868698481,0.4524035760759747,-0.13571164685412648,0.2610059778747626,0.6030941823744372,16.83278753002892
1,backsliding_union_Nyr,Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,406,11,-0.04999869136541782,0.03899431820234352,0.1997709082378482,-0.311207030432927,0.2991360810053538,0.2981760670233064,19.007328066582513
1,backsliding_union_Nyr,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,404,11,0.00531723644372629,0.03086667185686291,0.8632294735800687,-0.03297886291825604,0.2300285131055053,0.885999090512051,16.86273254896325
1,backsliding_union_Nyr,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,310,7,0.00180603401170011,0.03375604403011162,0.9573315089114096,0.04228263503698733,0.4422871084690205,0.9238382877073584,24.121884405166856
1,backsliding_union_Nyr,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,361,10,-0.06793904989394439,0.5189414957539161,0.8958397680478805,-0.7950927932434925,3.5327065625822556,0.8219277855965024,17.08754110246019
1,backsliding_union_Nyr,Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,291,8,-0.5422480409545181,0.5134015569600474,0.29088279712311577,-3.16567780216815,3.2169525145165325,0.3250854761878551,20.949039718927857
1,backsliding_union_Nyr,Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,375,8,0.5011339044837833,4.1809727195398825,0.904593574958315,3.553859138026944,42.6402837538182,0.933577132483522,18.830913186875616
1,backsliding_union_Nyr,Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,372,9,-0.4947268370405132,0.564151920467856,0.38051975610953787,-3.0850098712123133,4.651241262210686,0.5071602514522158,19.177502196394112
1,backsliding_union_Nyr,Y_gini_disp,Disposable,gini,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,323,8,0.43241503292855654,0.30422760787914227,0.15521396241567045,1.8841877253912571,2.3238578688652463,0.41747960386121874,20.13971044493975
1,backsliding_union_Nyr,Y_gini_mkt,Market,gini,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,323,8,-0.2086743074223031,0.3031426110833904,0.4912197521175795,-0.9886867953742304,2.2341091620250464,0.658097155345242,21.925961702320997
1,backsliding_union_Nyr,Y_debt,Debt / GDP,fiscal,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,391,11,-6.699742477188795,9.941502889091096,0.5003644240648568,-4.206599700750317,94.1240050269758,0.9643527285294404,18.247587383194816
1,backsliding_union_Nyr,Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,324,8,-0.17117033645449187,2.2944284688434293,0.9405309029050898,-0.976093553344084,14.019804973915432,0.9444941460628524,16.234521556045152
1,backsliding_union_Nyr,Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,404,10,0.0241714770006111,0.03807403027413255,0.5255231851906786,-0.05495045833508784,0.2604321355966009,0.8328894354737294,16.456426790311216
1,backsliding_union_Nyr,Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.06713760767405473,0.03094667655821765,0.03004770265290774,0.2540225899384294,0.25369791498600136,0.31669157047073376,15.738411278903758
1,backsliding_union_Nyr,Y_legcon,Legislative constraints,institutions,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,404,10,-0.02051256478546557,0.05509043555821761,0.709637125739171,-0.3819969084215876,0.4303983737473859,0.37478682053223744,16.52466963709681
1,backsliding_union_Nyr,Y_hos_power,HOS,exec_power,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.03242537923992679,0.02328652012377642,0.16378533698666875,-0.15537784594029025,0.18275388119992172,0.3952123926424233,16.07919619436397
1,backsliding_union_Nyr,Y_hog_power,HOG,exec_power,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,158,8,0.02023724104674453,0.05873104284945974,0.7304140060775892,0.05405081618755463,0.1558535728492516,0.7287377344689987,15.29502906279453
1,backsliding_union_Nyr,Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.00466191618803158,0.00332370799752591,0.16072866964785149,-0.01829149336317002,0.02756586913927044,0.5069746310383092,16.50510825118784
1,backsliding_union_Nyr,Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.00107439127572228,0.00274968857660505,0.6959953539762294,0.04019958748898881,0.03842986774037844,0.2955376558160015,14.113555658280909
1,backsliding_union_Nyr,Y_polyarchy,Electoral (polyarchy),vdem_high,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.01322131656568396,0.0349491586797904,0.7052066862173691,0.04116981048531376,0.2605068065297059,0.8744273519777429,15.9158118927221
1,backsliding_union_Nyr,Y_libdem,Liberal,vdem_high,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.0192858836393855,0.02969061147198786,0.5159753886986257,0.03413304389940701,0.210835739072517,0.871389317494826,15.978677776887343
1,backsliding_union_Nyr,Y_partipdem,Participatory,vdem_high,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.02367208110635603,0.02029276629496906,0.24340101422334576,0.09132358333212132,0.1434978232604161,0.5245086179021762,16.39643424248672
1,backsliding_union_Nyr,Y_delibdem,Deliberative,vdem_high,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.01804202064704965,0.03460098144550449,0.6020666355157172,0.06828596275896626,0.24957403382709056,0.7843843132830022,16.15174759720297
1,backsliding_union_Nyr,Y_egaldem,Egalitarian,vdem_high,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.00334297969197476,0.01954177805217398,0.864170023461559,0.02862053128936642,0.1513269158315882,0.849990557849681,16.034745964536693
1,backsliding_union_Nyr,Y_elecoff,Elected officials,vdem_electoral,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.01518562012044892,0.09417165001624092,0.8718928092055156,-0.214660721094028,0.639388507234787,0.7370758755551021,14.676007754761514
1,backsliding_union_Nyr,Y_frefair,Clean elections,vdem_electoral,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.00518257606147819,0.06251912173233252,0.9339343497819054,-0.06323921146820177,0.4877454048241701,0.8968384442565654,16.68262551620505
1,backsliding_union_Nyr,Y_frassoc,Association,vdem_electoral,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.02084361739938772,0.03671604964114077,0.570240244978801,0.03454152218513991,0.2440167145215162,0.8874323677929664,16.35176130631055
1,backsliding_union_Nyr,Y_suffr,Suffrage,vdem_electoral,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.00506178209039042,0.00603758401397635,0.40181802466938993,-0.02629929690265306,0.02053985556529953,0.2004033672600861,16.841973086293688
1,backsliding_union_Nyr,Y_freexp,Expression & alt. info,vdem_electoral,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.01293397674234055,0.03066622965193298,0.6731957362210311,0.00665839418789924,0.19675786127306716,0.9730043004466824,16.308530883936825
1,backsliding_union_Nyr,Y_cl_rol,Rule of law,vdem_liberal,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.01086076724258658,0.03678095411828253,0.767778184368021,-0.0732817261697013,0.260511898543605,0.7784811077973411,16.576108247066237
1,backsliding_union_Nyr,Y_cspart,Civil society,vdem_particip,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.06028552785268142,0.04514261912717454,0.181730434457559,0.20544617420850547,0.3275582158983365,0.5305248193105143,16.037504253349027
1,backsliding_union_Nyr,Y_dd,Direct democracy,vdem_particip,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.01507627852019001,0.01510249420079079,0.3181512872420026,0.09954444183965988,0.11883193526127628,0.402204273380667,16.68471015365568
1,backsliding_union_Nyr,Y_locelec,Local elections,vdem_particip,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,403,11,-0.01390624035185854,0.03841044251846483,0.7173197320045079,-0.09117557888878988,0.327335530171786,0.7805989417041992,17.109693042352283
1,backsliding_union_Nyr,Y_regelec,Regional elections,vdem_particip,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.03100210965624833,0.02682685292965311,0.24782957840013445,0.15678632150636676,0.1440217325018142,0.2763172568436331,15.520294068617767
1,backsliding_union_Nyr,Y_delib,Deliberation,vdem_egal_delib,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.00650691785024148,0.04000818870343993,0.870802165594315,-0.05266348358344205,0.29746247476451515,0.8594750505030664,15.9594579297302
1,backsliding_union_Nyr,Y_eqprotec,Equal protection,vdem_egal_delib,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.00957061980584467,0.02736983258572655,0.7265805995003298,0.03381700852941342,0.20124682787174727,0.8665537985297592,18.736099315807515
1,backsliding_union_Nyr,Y_eqaccess,Equal access,vdem_egal_delib,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,0.00336516413819394,0.02166185185059222,0.8765455652031529,0.03598333896396654,0.1506684605331516,0.8112415727389253,16.331929494061807
1,backsliding_union_Nyr,Y_eqdr,Equal distribution,vdem_egal_delib,instr-antiplural_w1_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,11,0.19838245155103076,0.064051534441115,411,11,-0.01537742229419085,0.02046464868698481,0.4524035760759747,-0.08240733875253686,0.1435209432535014,0.565843722108464,16.517890491035743
1,polyarchy_decline,Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,411,165,-0.01322131656568396,0.7052066862173691,406,164,-0.04999869136541782,0.03899431820234352,0.1997709082378482,1.362766330687558,11.091177038078698,0.9022105127674848,19.925225804483485
1,polyarchy_decline,Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,411,165,-0.01322131656568396,0.7052066862173691,404,164,0.00531723644372629,0.03086667185686291,0.8632294735800687,106.83606113978108,208.01343242520565,0.6075304617930481,27.792949643899313
1,polyarchy_decline,Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,411,165,-0.01322131656568396,0.7052066862173691,310,120,0.00180603401170011,0.03375604403011162,0.9573315089114096,-0.1584854614974865,1.7260388893721093,0.9268407907923696,24.934496456627667
1,polyarchy_decline,Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-polyarchy_gapany_illib0p6535_opp0p6535_exclyr,polyarchy_decline,411,165,-0.01322131656568396,0.7052066862173691,361,147,-0.06793904989394439,0.5189414957539161,0.8958397680478805,3.660168414301888,31.718686773795017,0.908132277948004,19.03461248778845
