outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,335,77,-0.19595561671084352,0.09147335224286748,0.03217615912562772,-0.6994176590900862,0.6960816210162196,0.3149967297523696,16.194025939968345
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,342,80,-0.09743703946025425,0.07902479161608206,0.2175782598066806,-0.5567210176546168,0.6890567357122205,0.419121347873691,16.118150792768823
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,256,60,-0.181111964850044,0.09085543465206795,0.04621677103135691,-0.5362091655276378,0.7540488663759065,0.4770181475976191,17.4802781497723
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,299,70,0.7147253872942716,0.813746059830367,0.3797727866288219,0.4691514252647171,7.804073491423439,0.9520630689452171,22.12360045919844
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,236,68,-2.6823462299097924,1.4826726199829647,0.07043094419549287,-4.41094365427164,6.442641847967905,0.49356589368735476,22.532779839763958
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,311,71,-3.2009652280720324,9.99381874727001,0.7487450883547818,-14.355567479296484,61.023059466525766,0.8140160644971625,17.107882404656547
Y_top10_share,Top-10% income share,top10,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,308,74,-0.8901777564770866,1.4597240835418883,0.5419770502916076,-3.671565707376411,6.663490680797677,0.5816354911167314,20.239538533264174
Y_gini_disp,Disposable,gini,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,241,57,2.4658879128561684,1.0683453353200651,0.020991491002605604,4.913430027718746,11.96916749628088,0.6814338866204026,19.383513748188403
Y_gini_mkt,Market,gini,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,241,57,1.7574316244127326,0.9353042142672,0.06024522232010431,3.3417633812452543,10.220024190305642,0.7436815415646607,20.552930315267794
Y_debt,Debt / GDP,fiscal,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,327,76,9.007769059705495,58.02814183656278,0.876639175056425,158.7440155882531,298.22955360352813,0.5945265352551503,16.940600803240464
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w9_trt-ertOrDdcg_gapany_illib0p6535_opp0p6535_exclyr,backsliding_union_Nyr,411,94,0.13909279156937873,0.3948201243511359,260,63,1.4997071162557427,3.376601441781882,0.6569363686647871,13.6220286973946,67.70523449515015,0.8405452458888893,19.24441485257523
