spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w9_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,221,0.0059931462005848035,0.0650893753186681,0.9266379388886072,21.226718644311028
