outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1308,398,0.026290707049634154,0.032542579624639335,0.4191559890434809,11.062534094670163,34.003808631624445,0.7449296581448179,20.11718602277865
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1295,395,0.019391250483180023,0.0336955483643948,0.5649639778870666,-5.565194092777983,100.85970922479419,0.9559969948824253,20.514326472900326
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,879,276,0.03154984220613974,0.03538274202191315,0.37256813138457295,66.60594191115126,391.4076436839328,0.8648762367974946,18.440779768904243
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1147,343,-0.27237526604060713,0.28958596787953444,0.3469263376925598,-229.9254543429552,2534.3280569395415,0.9277115627535109,15.469178474828745
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,738,293,0.11815192685204667,0.7996430505829046,0.8825354650192907,0.7415033574907784,32.92828033959413,0.9820341640645488,12.721468920725957
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1106,347,0.8751815306418234,4.410375349237485,0.8427031929019627,403.08391194912133,2167.84794190121,0.8524938880623252,19.465709072001598
Y_top10_share,Top-10% income share,top10,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1132,350,-0.7647506221919069,0.6529546963105637,0.24151219044981628,51.09195710806041,254.3407969738838,0.8407924748454886,14.17573010574166
Y_gini_disp,Disposable,gini,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,951,310,0.056717836660292384,0.3878260591479005,0.8837275456638956,703.8822172598673,2552.868096525946,0.7827615005568632,22.56614371645487
Y_gini_mkt,Market,gini,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,951,310,0.004039855442460161,0.4317466712059883,0.9925342997057626,9.163976826640903,53.37481214953394,0.8636804329255918,18.662141499917542
Y_debt,Debt / GDP,fiscal,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1214,374,-0.5826435877097783,7.757472317790921,0.9401292589451528,-2.9631352528787716,2242.1000421023664,0.9989455246700782,17.13248485463974
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1013,316,-0.9416368696009706,1.2559553164990325,0.4534127836549267,-61.744379536806235,104.05544695217476,0.5529271378909348,12.800418290976898
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1274,391,0.0043691540795872015,0.020627926174483533,0.8322570428976166,-0.7345362535927027,1.398915669613324,0.59953075216717,16.13930549615763
Y_jucon,Judicial constraints,institutions,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1328,401,-0.01342113847272582,0.021828973491983136,0.5386660660356432,-1.4032366660591795,1.944842831341795,0.470591642921744,23.096465916010715
Y_legcon,Legislative constraints,institutions,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1274,391,0.0019985065237076716,0.02448918938089544,0.9349586746471794,-1.0458582592998518,1.9835277328957472,0.5980048469697775,17.37956948587299
Y_hos_power,HOS,exec_power,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1329,401,-0.011492669923124702,0.02075365946472986,0.5797390349417266,-4.161532098881909,14.45896394774019,0.77348701040208,16.491882756067014
Y_hog_power,HOG,exec_power,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,645,191,0.005249971891143167,0.015894710388196537,0.7411757147582467,-0.15362888287170146,0.6499648269014293,0.8131495165372173,19.9009358700523
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w7_trt-polyarchy_gapany_illibany_exclyr_pre,polyarchy_decline,1329,401,0.007002943170515585,0.7593722265192584,1329,401,0.007850143906435222,0.03529352162246632,0.8239834410757665,0.6816638867843615,4.390865952557534,0.8766274728801885,21.183708653562455
