spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w6_trt-polyarchy_gapany_illibany,polyarchy_decline,1258,0.025182572279654612,0.0193487904299578,0.1930852158938366,23.931602378634434
