election_id,country_name,country_text_id,election_year,election_type,win_party,win_share,win_score,lose_party,lose_share,lose_score,score_diff,vote_margin,ln_gdp_pre,polyarchy_pre,gdp_chg_1y,poly_chg_1y,gdp_chg_5y,poly_chg_5y,gdp_chg_10y,poly_chg_10y,gdp_pc_pre
pres_1083,Nicaragua,NIC,1990,presidential,National Opposition Union (UNO),54.736213732204,0.259,Sandinista National Liberation Front (FSLN),40.821403631284916,0.853,-0.594,13.914810100919084,8.350762095049847,0.401,-0.04765609397212178,0.2869999999999999,-0.04379999946578628,0.2879999999999999,0.1293734711938408,0.18499999999999994,4233.405771668146
pres_1086,Nicaragua,NIC,2006,presidential,Sandinista National Liberation Front (FSLN),38.06747570976934,0.81,Nicaraguan Liberal Alliance (ALN),29.002524267951152,0.347,0.4630000000000001,9.064951441818188,8.566035358546399,0.591,0.06350704862849232,-0.13399999999999995,0.11559600046954821,-0.16599999999999998,0.3363363509382231,-0.286,5250.273022642762
parl_3197,Nicaragua,NIC,2011,parliamentary,Sandinista National Liberation Front (FSLN),68.47826086956522,0.971,Independent Liberal Party (PLI),29.347826086956523,0.454,0.5169999999999999,39.130434782608695,8.628294552299264,0.436,0.10079763842053602,-0.065,0.2556741621626004,-0.131,0.2532998600383942,-0.241,5587.540863645872
pres_1087,Nicaragua,NIC,2011,presidential,Sandinista National Liberation Front (FSLN),62.45709596176685,0.971,Independent Liberal Party (PLI),30.999520812040515,0.454,0.5169999999999999,31.45757514972634,8.628294552299264,0.436,0.10079763842053602,-0.065,0.2556741621626004,-0.131,0.2532998600383942,-0.241,5587.540863645872
parl_3220,Nigeria,NGA,1992,parliamentary,Social Democratic Party (SDP),52.951096121416526,0.623,National Republican Convention (NRC),46.3743676222597,0.805,-0.18200000000000005,6.576728499156829,8.10524632854336,0.204,-0.027654377193339408,0.025000000000000022,-0.07871855103535186,-0.003999999999999976,0.06668725703775258,0.267,3311.7973549822323
pres_1102,Nigeria,NGA,1993,presidential,Social Democratic Party (SDP),58.400000000000006,0.623,National Republican Convention (NRC),41.6,0.805,-0.18200000000000005,16.800000000000004,8.124264997120862,0.223,-0.08770530266647947,-0.025999999999999995,-0.09666080582737979,-0.0010000000000000009,0.09293854544892777,0.205,3375.3861012064076
parl_3318,Occupied Palestinian Territories,ISR,2006,parliamentary,Hamas (H),56.060606060606055,0.752,Fatah Movement / Palestinian National Liberation Movement (Fatah),34.090909090909086,0.512,0.24,21.96969696969697,10.293896612399745,0.759,0.08244472548875614,-0.0010000000000000009,0.17373718524636672,-0.007000000000000006,0.2632402745136335,-0.030000000000000027,29551.701820663642
parl_3364,Pakistan,PAK,1993,parliamentary,Pakistan Peoples Party (PPP),41.013824884792626,0.462,Pakistan Muslim League (Nawaz ) (PML(N)),33.6405529953917,0.666,-0.20400000000000001,7.373271889400925,7.936643920750463,0.367,-0.002525894549278096,0.0030000000000000027,0.1590597687128752,0.02400000000000002,0.3452165030950387,-0.01100000000000001,2797.954576307767
pres_1150,Panama,PAN,2009,presidential,Democratic Change (CD),60.0300549599824,0.661,Democratic Revolutionary Party (PRD),37.64604359355961,0.588,0.07300000000000006,22.38401136642279,9.971703352303958,0.736,0.040416981673923935,0.010000000000000009,0.34873788034010134,0.008000000000000007,0.5758481838913436,-0.0050000000000000044,21411.926359776808
pres_1151,Panama,PAN,2014,presidential,Panamenista Party / Authentic Panameñista Party (PPA),39.1,0.639,Democratic Change (CD),31.4,0.843,-0.20399999999999996,7.700000000000003,10.235500684222892,0.748,0.08011147887044578,0.007000000000000006,0.2104550034797521,-0.017000000000000015,NA,-0.020000000000000018,27875.4230191704
parl_3408,Panama,PAN,2019,parliamentary,Democratic Revolutionary Party (PRD),49.29577464788733,0.483,Democratic Change (CD),25.352112676056336,0.691,-0.20799999999999996,23.94366197183099,10.410115214453585,0.732,-0.17450096012194116,-0.01100000000000001,NA,-0.0040000000000000036,NA,NA,33193.69457587347
parl_3430,Paraguay,PRY,1991,parliamentary,National Republican Association – Colorado Party (ANR-PC),61.61616161616161,0.967,Authentic Radical Liberal Party (PLRA),27.77777777777778,0.384,0.583,33.838383838383834,9.08183222125246,0.384,-0.010295291041841903,0.09699999999999998,0.02088846892469065,0.139,-0.07133175100570277,0.15600000000000003,8794.063945906424
pres_1179,Paraguay,PRY,2013,presidential,National Republican Association – Colorado Party (ANR-PC),48.45,0.831,Authentic Radical Liberal Party (PLRA),39.08,0.429,0.40199999999999997,9.370000000000005,9.423022012618622,0.608,0.10787495657448898,-0.013000000000000012,0.2148987678784111,-0.025000000000000022,0.22971241303712508,-0.03200000000000003,12369.907809604472
pres_1180,Paraguay,PRY,2018,presidential,National Republican Association – Colorado Party (ANR-PC),48.95863144276644,0.828,Authentic Radical Liberal Party (PLRA),45.07775911824152,0.432,0.39599999999999996,3.8808723245249226,9.600042815915721,0.596,6.444665051708043e-5,-0.01100000000000001,0.030206768499088765,-0.020000000000000018,NA,NA,14765.413746754035
