spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w4_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.023780459528764314,0.059693997825741967,0.6903554729741741,18.998411000519646
