outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,635,-0.04609601301355025,0.0322270282019477,0.15261585020817,-3.471508134499895,33.8319289257751,0.918272179617268,19.36524565878124
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,637,0.004385176775232431,0.022999671035093625,0.8487899523152993,-2.034686589306628,12.418486902008096,0.8698544584978507,30.14926314646808
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,482,-0.013776356458793902,0.021458898341797452,0.5208809373078953,0.7151717143778827,1.7358729420712176,0.6803427748965181,32.34711889716783
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,568,-0.04560749010657239,0.3563016079929077,0.898147008975811,-4.83267517800049,72.77545591542406,0.9470551595321487,22.68974389673808
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,474,0.14664779072331152,0.40841724248408356,0.7195474648824475,-3256.1616679634317,92129.13824097326,0.9718058762011392,27.21398106112343
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,570,0.26552237334218987,3.2320363525610802,0.9345248284286102,-208.2294835821757,896.5546123142007,0.816339795199563,24.167139580992774
Y_top10_share,Top-10% income share,top10,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,584,-0.6031215770242984,0.36935065222969243,0.10248496325286247,-2439.3911224531184,103283.64190360912,0.9811570202322164,24.24084863875158
Y_gini_disp,Disposable,gini,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,503,0.1669620883399858,0.20040344758262452,0.40477151694765096,-50.06079960895414,180.82828148489799,0.7819016993361554,30.181643650224455
Y_gini_mkt,Market,gini,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,503,-0.38583707254524646,0.24006368886680848,0.10800437104943826,229653.07785520444,5626493.858851371,0.9674422856433704,20.97975707685064
Y_debt,Debt / GDP,fiscal,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,613,-3.100873586340568,7.651291688804922,0.6852757317353775,-90.95088681707782,992.9025884515967,0.9270150434536262,29.41507227825555
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,514,1.3964786322688683,1.5632166927208602,0.37167696168670133,-1823.7266601073284,10204.015348209792,0.8581525594096047,29.380062223425686
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,631,0.007852878067913602,0.031473149681389784,0.802965999628698,-853.6819844134145,9613.82131778541,0.9292429531835799,27.369398692304998
Y_jucon,Judicial constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,648,0.02618558267021797,0.025734180568397214,0.30889615969299383,-2.9868024591463778,68.54650670321769,0.9652444773266151,27.396280204758824
Y_legcon,Legislative constraints,institutions,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,631,-0.03287184467236385,0.04881964703551789,0.5007359153504951,761.7058873216154,6350.871899888169,0.9045328840846335,27.07847187448421
Y_hos_power,HOS,exec_power,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,648,-0.029262257328707277,0.026200905753463705,0.26406212649763566,-0.17560181218435644,11.077809447921512,0.9873527245644336,26.2790719072994
Y_hog_power,HOG,exec_power,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,275,0.025028169106589924,0.03710846269210092,0.5000189875032468,0.16307260165168166,0.19645331295313365,0.40649172481740237,23.66796909783725
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,648,-0.056367819689202556,0.041263248212416156,0.171922057390593,-2.388512115615694,80.00005291375338,0.9761815926900479,22.19302835939209
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w1_trt-ert_gapany_illib0p6,backsliding_Nyr,649,0.019653707224026887,0.7862838558679854,648,0.0628655520429713,0.04238907326662803,0.1380583885005597,1.1730341085513203,53.1188493702899,0.9823815886560825,22.81401751430414
