spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w2_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1345,513,0.012692110585490253,0.016679628295013786,0.4466959769998855,17.833245651104107
