outcome,outcome_label,panel,spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_pval,n_outcome,n_outcome_treated,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1152,385,-0.01386092630078059,0.028681584724643806,0.628904611286303,0.8788779668627036,2.009611031286811,0.6618667106295983,23.971572071376404
Y_gdp_growth_wb,World Bank,growth,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1172,402,0.008063500621627279,0.02466733067286535,0.7437511799271943,-1.3015910144315523,3.385028282252884,0.70059746685768165,21.487224885224734
Y_gdp_growth_imf,IMF WEO,growth,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,893,311,-0.019365364224984638,0.023809647572605036,0.4160225362980449,3.406691092482594,33.36630007218566,0.9186774947708066,19.128492985767963
Y_inflation,"CPI, cumulative log",inflation,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1065,364,-0.09658783167362417,0.19839828736949533,0.6263731164883287,6.711702631485682,16.85733726850599,0.6905216399815329,25.019971651639626
Y_unemployment,Unemployment rate,unemployment,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,815,351,0.46204500438456125,0.6179426213730294,0.4546320451607447,-89.94430967982788,180.52414731565977,0.6183150541298268,24.148564980551072
Y_trade_pct_gdp,Trade / GDP,trade,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1052,367,-5.260127143129887,3.398375488327349,0.1216618418304922,1583.10406653879,3627.434423157682,0.6625282040732247,15.62541520716982
Y_top10_share,Top-10% income share,top10,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1083,370,-1.0545886310206591,0.673279363700938,0.11726757045127069,-45.83251891645678,139.33799405424426,0.7422082047026175,16.2087691687062
Y_gini_disp,Disposable,gini,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,905,303,0.1759817885038742,0.41908258628934897,0.6745428004536709,5.783464014109596,26.42334576036046,0.8267458231941283,19.120465310223338
Y_gini_mkt,Market,gini,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,905,303,-0.02836336001104236,0.44357538912481104,0.9490159383476855,-2.4239745943573676,23.719524841493968,0.9186033101102099,18.772496536014934
Y_debt,Debt / GDP,fiscal,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1133,391,-15.159165884437854,11.950439163083772,0.2046184411427086,2111.1287420146564,3508.342694757992,0.5473436883136003,17.838950539275064
Y_deficit,Deficit / GDP,fiscal,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,984,346,0.16973251282732366,1.1080554491746843,0.8782559170679235,-83.76590961691883,286.86587907161316,0.7702837642953771,23.72375866645146
Y_checks_balances,Checks & balances,institutions,instr-econleft_w7_trt-polyarchy_gapany_illibany_exclyr,polyarchy_decline,1218,424,-0.010939278536834908,0.6181465856473625,1187,417,4.0236337759091273e-4,0.020119016385180957,0.9840440446432256,-1.43559475054081,3.837587438845055,0.7083389740580669,26.472747055411503
