spec,treatment,n_first_stage,n_first_stage_treated,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w6_trt-ert_gapany_illibany_exclyr,backsliding_Nyr,1347,164,-0.01624640810176091,0.057598583478847096,0.7778954850487703,22.18024289573912
