outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,595,0.10667511981553002,0.053246339258861436,0.04513154410741954,-0.5571953518326128,0.3777328172562936,0.1401844698243104,23.291800576083215
Y_gdp_growth_wb,World Bank,growth,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,619,0.10925256600189262,0.04547894943216679,0.016293823994375855,-0.546220116762265,0.3772758465973088,0.14767288447760307,23.536309907534374
Y_gdp_growth_imf,IMF WEO,growth,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,484,0.1027487651815985,0.037535320015343134,0.006192905015339766,-1.0964971544322266,1.28984044215539,0.39526785617571936,21.3085782687336
Y_inflation,"CPI, cumulative log",inflation,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,561,0.1739862303964373,0.24277156998930952,0.4735799544356036,-0.7508768618090602,1.4184274674424382,0.596546891507661,27.659491975139826
Y_unemployment,Unemployment rate,unemployment,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,488,-0.7268907703523085,0.650288155560871,0.26365329519166847,3.9306121906793434,4.233676987937462,0.3531919768730201,25.345636493097313
Y_trade_pct_gdp,Trade / GDP,trade,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,544,-6.850456612359203,5.525901380650319,0.2150866000818509,51.91933879836488,51.68505594693855,0.31512182462491073,18.60920524364988
Y_top10_share,Top-10% income share,top10,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,584,0.36287800892104594,1.003668760475358,0.7176871664171025,-2.5741820876932633,5.8945014744791315,0.6623223714620268,28.4856331085412
Y_gini_disp,Disposable,gini,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,482,-0.024133901534879487,0.554840881350533,0.9653053735620011,0.2407543444007023,3.155291775527715,0.9391790184358342,20.79665563681054
Y_gini_mkt,Market,gini,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,482,0.15113324422842633,0.4737971461381939,0.7497393893094995,0.5896876642955768,2.974192365081139,0.8428352574357995,20.378134989432322
Y_debt,Debt / GDP,fiscal,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,594,-15.7232227902565,24.15832555099947,0.5151492901505907,80.71361880187786,145.65532169795904,0.5794821967459817,28.2069319663216
Y_deficit,Deficit / GDP,fiscal,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,516,1.6175752568746702,2.0177930586197337,0.4227521623658956,-8.970809115187224,17.454224198651836,0.6072785130737375,28.614675567286668
Y_checks_balances,Checks & balances,institutions,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,627,0.06655657203498086,0.030327264007246987,0.02819145499365161,-0.4203882267011887,0.25785068917039683,0.10302643519536471,24.78996936768911
Y_jucon,Judicial constraints,institutions,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,640,0.04935522183581009,0.024255989301563072,0.04187459172489722,-0.26925148156042134,0.2197037258875661,0.22037906549959738,23.57664183612563
Y_legcon,Legislative constraints,institutions,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,627,0.08632103592785896,0.04247531458177538,0.04212697686186381,-0.544881300486649,0.3834395805810912,0.1553064056793338,22.406589832652493
Y_hos_power,HOS,exec_power,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,640,0.011195020638185182,0.023520318258910745,0.6340940922467235,-0.057160003502973206,0.15333510467048278,0.7093134360003297,22.379120781730194
Y_hog_power,HOG,exec_power,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,290,-0.04738814645139708,0.025859331842772247,0.06687166140115193,0.1067205080455872,0.07470332140918796,0.1531217631136034,14.391489078325195
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,640,-0.012253752926162606,0.03288934229993888,0.7094646416179836,0.059380293404139944,0.24257066116099107,0.8066145003091321,21.93225312593852
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-anteli_w5_trt-ertOrDdcg_gapany_illib0p33,backsliding_union_Nyr,673,-0.16577251193857642,0.08914698271005063,640,0.009008713376292226,0.03878098594610839,0.8163072085152963,-0.03716033377134297,0.2458637703146501,0.8798637281426462,23.0775334823908
