spec,treatment,n_first_stage,first_stage_coef,first_stage_se,first_stage_pval,first_stage_bandwidth
instr-antiplural_w2_trt-polyarchy_gapany_illibany,polyarchy_decline,1345,0.012692110585490253,0.016679628295013786,0.4466959769998855,17.833245651104107
