outcome,outcome_label,panel,spec,treatment,n_first_stage,first_stage_coef,first_stage_pval,n_outcome,rd_estimate,rd_se,rd_pval,late_estimate,late_se,late_pval,bandwidth
Y_gdp_growth,PWT,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1047,-0.04639330276769882,0.04116650157966837,0.2597562900397299,-0.8165174851335848,2.161376605866247,0.7055965652778546,22.810999238701005
Y_gdp_growth_wb,World Bank,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1080,-0.028936799745789638,0.03754131504018473,0.44082621187581855,-0.7529807142306457,3.5683227423013477,0.8328731412657784,19.39970623473266
Y_gdp_growth_imf,IMF WEO,growth,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,814,-0.05319034210156054,0.03075107338383037,0.08368266524603386,-3.0856593753965624,70.44224938810123,0.9650605584547186,19.911576133601514
Y_inflation,"CPI, cumulative log",inflation,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,972,-0.01832333287076693,0.27087030031616033,0.9460673174035754,0.16945141331878089,11.74261317317705,0.9884865513112396,17.04301901157876
Y_unemployment,Unemployment rate,unemployment,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,731,0.27112541732044465,0.8252871300897834,0.7425166109891855,6.199111312733514,79.1584545059199,0.9375793252731343,20.147323023431507
Y_trade_pct_gdp,Trade / GDP,trade,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,967,1.4077974978326058,4.0867130558569755,0.7304841229274361,15.283054332782843,97.21419519092203,0.8750792606442963,16.094757011207484
Y_top10_share,Top-10% income share,top10,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,993,0.02169091449508012,0.632974397520642,0.9726632559272935,103.05672122207906,4611.45975499598,0.9821703913416355,19.9509769419687
Y_gini_disp,Disposable,gini,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,815,1.4532747019799657,0.616356896235358,0.018381311860941066,22.679832610780903,61.54310537932461,0.7124859297099847,18.779132761760792
Y_gini_mkt,Market,gini,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,815,1.4908805052200682,0.6491133715738319,0.02163045295893388,24.137683781012278,76.65208891286575,0.7528381662125139,19.82613586962476
Y_debt,Debt / GDP,fiscal,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1041,6.969429926114629,15.663959092205236,0.6563673609542077,68.56389831624332,683.2576185126775,0.9200676297321989,24.319321676427172
Y_deficit,Deficit / GDP,fiscal,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,892,0.47733680086296587,1.1216357428512926,0.6704197243226551,-15.989890578510995,258.46536567690293,0.9506705534654021,18.380669428030213
Y_checks_balances,Checks & balances,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1103,0.008551383396895762,0.02916344860289883,0.7693519798826166,7.205130260248933,122.02630001888218,0.9529156954720022,26.29744594225285
Y_jucon,Judicial constraints,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1133,-0.009065764548306408,0.026272384928785884,0.7300431003675492,-0.27147894312673315,0.8944244762618201,0.7614908597805141,22.023914582979106
Y_legcon,Legislative constraints,institutions,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1103,-0.006710355016234888,0.03461507460147886,0.8462882950671152,9.282346490012396,167.82894553755062,0.9558927889834696,27.383610083047934
Y_hos_power,HOS,exec_power,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1133,0.012654297703575857,0.021854263019666482,0.5625681964062405,0.32502802453950846,1.020468882184222,0.7500992394491786,21.627853561080126
Y_hog_power,HOG,exec_power,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,566,0.011856650871620134,0.01571230314728364,0.45048341163276323,0.12018118781613318,0.24848733346842067,0.6286334580654606,22.014376196934865
Y_hos_power_vdem,HOS (v2ex_hosw),exec_power_alt,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1133,0.02464507882116338,0.03614481474886467,0.4953384077843294,0.7405492917811738,2.711121634226442,0.7847360936080919,22.706595885323086
Y_hog_power_vdem,HOG (v2ex_hogw),exec_power_alt,instr-antiplural_w10_trt-ertOrDdcg_gapany_illibany,backsliding_union_Nyr,1347,-0.002687910346154593,0.9680759597742452,1133,-0.01287325505465085,0.03437251408679616,0.7080161578745151,-0.7573730663789403,2.7442049985772203,0.7825557668276607,23.50733147725287
